学号_统一,学习_累计旷课次数,学习_迟到早退次数,学习_周末自习打卡次数,学习_自习打卡总数,学习_周末自习占比,学习_作业平均得分,学习_深夜提交作业次数
pjxyqxbk428,0.0,0.0,0.0,0.0,0.0,71.95333333333333,0.0
pjxyqxbk429,0.0,0.0,0.0,0.0,0.0,34.63846153846154,0.0
pjxyqxbk434,0.0,0.0,0.0,0.0,0.0,72.13571428571429,0.0
pjxyqxbk437,0.0,0.0,0.0,0.0,0.0,41.85909090909091,0.0
pjxyqxbk442,0.0,0.0,0.0,0.0,0.0,62.358064516129026,0.0
pjxyqxbk444,0.0,0.0,123.0,381.0,0.3228346371959413,48.214999999999996,0.0
pjxyqxbk445,0.0,0.0,128.0,668.0,0.19161676359855145,57.36060606060607,0.0
pjxyqxbk446,0.0,0.0,0.0,0.0,0.0,88.78125,0.0
pjxyqxbk448,0.0,0.0,0.0,0.0,0.0,46.188235294117646,0.0
pjxyqxbk452,0.0,0.0,0.0,0.0,0.0,59.56153846153846,0.0
pjxyqxbk454,0.0,0.0,83.0,317.0,0.2618296447372352,61.43846153846154,0.0
pjxyqxbk457,0.0,0.0,0.0,0.0,0.0,36.9,0.0
pjxyqxbk458,0.0,0.0,105.0,444.0,0.2364864811602144,52.391304347826086,0.0
pjxyqxbk460,0.0,0.0,0.0,0.0,0.0,53.646153846153844,0.0
pjxyqxbk464,0.0,0.0,0.0,0.0,0.0,73.44285714285715,0.0
pjxyqxbk468,0.0,0.0,0.0,0.0,0.0,65.46944444444445,0.0
pjxyqxbk469,0.0,0.0,0.0,0.0,0.0,78.66666666666667,0.0
pjxyqxbk470,0.0,0.0,0.0,0.0,0.0,41.1,0.0
pjxyqxbk472,0.0,0.0,0.0,0.0,0.0,44.180851063829785,0.0
pjxyqxbk474,0.0,0.0,0.0,0.0,0.0,39.19130434782608,0.0
pjxyqxbk477,0.0,0.0,0.0,0.0,0.0,67.53483146067416,0.0
pjxyqxbk479,0.0,0.0,0.0,0.0,0.0,33.400000000000006,0.0
pjxyqxbk481,0.0,0.0,0.0,0.0,0.0,38.9695652173913,0.0
pjxyqxbk484,0.0,0.0,0.0,0.0,0.0,41.978571428571435,0.0
pjxyqxbk486,0.0,0.0,407.0,1633.0,0.24923453613450988,42.650000000000006,0.0
pjxyqxbk489,0.0,0.0,0.0,0.0,0.0,74.7625,0.0
pjxyqxbk491,0.0,0.0,68.0,245.0,0.27755100907955066,47.88285714285715,0.0
pjxyqxbk495,0.0,0.0,0.0,0.0,0.0,74.13333333333334,0.0
pjxyqxbk497,0.0,0.0,0.0,0.0,0.0,82.39999999999999,0.0
pjxyqxbk500,0.0,0.0,0.0,0.0,0.0,70.7875,0.0
pjxyqxbk501,0.0,0.0,0.0,0.0,0.0,37.63548387096775,0.0
pjxyqxbk503,0.0,0.0,0.0,0.0,0.0,65.95529411764706,0.0
pjxyqxbk505,0.0,0.0,258.0,1108.0,0.23285198345801458,37.123333333333335,0.0
pjxyqxbk506,0.0,0.0,0.0,0.0,0.0,85.88181818181819,0.0
pjxyqxbk513,0.0,0.0,0.0,0.0,0.0,23.778125,0.0
pjxyqxbk516,0.0,0.0,0.0,0.0,0.0,48.273529411764706,0.0
pjxyqxbk519,0.0,0.0,0.0,0.0,0.0,40.628,0.0
pjxyqxbk520,0.0,0.0,53.0,215.0,0.24651161644132016,25.9575,0.0
pjxyqxbk521,0.0,0.0,0.0,0.0,0.0,38.27391304347826,0.0
pjxyqxbk522,0.0,0.0,0.0,0.0,0.0,29.03125,0.0
pjxyqxbk524,0.0,0.0,89.0,333.0,0.26726725924122346,28.070588235294117,0.0
pjxyqxbk525,0.0,0.0,0.0,0.0,0.0,88.06363636363636,0.0
pjxyqxbk527,0.0,0.0,0.0,0.0,0.0,69.88095238095238,0.0
pjxyqxbk528,0.0,0.0,0.0,0.0,0.0,72.61764705882354,0.0
pjxyqxbk530,0.0,0.0,0.0,0.0,0.0,92.925,0.0
pjxyqxbk531,0.0,0.0,0.0,0.0,0.0,57.526666666666664,0.0
pjxyqxbk533,0.0,0.0,0.0,0.0,0.0,46.01052631578948,0.0
pjxyqxbk534,0.0,0.0,231.0,792.0,0.2916666629840068,42.25217391304348,0.0
pjxyqxbk535,0.0,0.0,0.0,0.0,0.0,77.44545454545454,0.0
pjxyqxbk537,0.0,0.0,0.0,0.0,0.0,32.63125,0.0
pjxyqxbk539,0.0,0.0,0.0,0.0,0.0,86.2235294117647,0.0
pjxyqxbk543,0.0,0.0,0.0,0.0,0.0,53.550000000000004,0.0
pjxyqxbk546,0.0,0.0,0.0,0.0,0.0,72.82307692307693,0.0
pjxyqxbk547,0.0,0.0,7.0,36.0,0.19444439043211376,63.525,0.0
pjxyqxbk549,0.0,0.0,0.0,0.0,0.0,73.97333333333333,0.0
pjxyqxbk551,0.0,0.0,0.0,0.0,0.0,85.61052631578947,0.0
pjxyqxbk552,0.0,0.0,0.0,0.0,0.0,77.56153846153846,0.0
pjxyqxbk553,0.0,0.0,0.0,0.0,0.0,28.548148148148147,0.0
pjxyqxbk555,0.0,0.0,0.0,0.0,0.0,60.56666666666666,0.0
pjxyqxbk556,0.0,0.0,0.0,0.0,0.0,56.26315789473684,0.0
pjxyqxbk562,0.0,0.0,0.0,0.0,0.0,92.44347826086955,0.0
pjxyqxbk565,0.0,0.0,0.0,0.0,0.0,77.29130434782608,0.0
pjxyqxbk566,0.0,0.0,0.0,0.0,0.0,80.03636363636363,0.0
pjxyqxbk567,0.0,0.0,14.0,59.0,0.2372880953748991,53.879999999999995,0.0
pjxyqxbk571,0.0,0.0,0.0,0.0,0.0,78.32,0.0
pjxyqxbk572,0.0,0.0,0.0,0.0,0.0,53.04545454545455,0.0
pjxyqxbk573,0.0,0.0,16.0,93.0,0.1720429922534417,52.815625,0.0
pjxyqxbk578,0.0,0.0,315.0,979.0,0.32175689150401543,17.53529411764706,0.0
pjxyqxbk579,0.0,0.0,0.0,0.0,0.0,34.96896551724138,0.0
pjxyqxbk581,0.0,0.0,0.0,0.0,0.0,63.75185185185185,0.0
pjxyqxbk582,0.0,0.0,0.0,0.0,0.0,61.806666666666665,0.0
pjxyqxbk583,0.0,0.0,115.0,388.0,0.2963917449383571,77.2,0.0
pjxyqxbk590,0.0,0.0,0.0,0.0,0.0,59.272222222222226,0.0
pjxyqxbk592,0.0,0.0,69.0,377.0,0.1830238678243006,74.14166666666667,0.0
pjxyqxbk594,0.0,0.0,0.0,0.0,0.0,78.38571428571429,0.0
pjxyqxbk595,0.0,0.0,0.0,0.0,0.0,33.86923076923077,0.0
pjxyqxbk596,0.0,0.0,0.0,0.0,0.0,51.43478260869565,0.0
pjxyqxbk597,0.0,0.0,0.0,0.0,0.0,26.86923076923077,0.0
pjxyqxbk598,0.0,0.0,0.0,0.0,0.0,24.53846153846154,0.0
pjxyqxbk601,0.0,0.0,0.0,0.0,0.0,41.05714285714286,0.0
pjxyqxbk603,0.0,0.0,0.0,0.0,0.0,30.54854368932039,0.0
pjxyqxbk604,0.0,0.0,0.0,0.0,0.0,66.42666666666666,0.0
pjxyqxbk606,0.0,0.0,75.0,297.0,0.2525252440227191,87.55217391304348,0.0
pjxyqxbk609,0.0,0.0,0.0,0.0,0.0,81.5,0.0
pjxyqxbk610,0.0,0.0,0.0,0.0,0.0,33.396153846153844,0.0
pjxyqxbk611,0.0,0.0,0.0,0.0,0.0,45.369230769230775,0.0
pjxyqxbk613,0.0,0.0,0.0,0.0,0.0,71.02307692307691,0.0
pjxyqxbk614,0.0,0.0,0.0,0.0,0.0,44.46923076923077,0.0
pjxyqxbk615,0.0,0.0,0.0,0.0,0.0,49.72777777777778,0.0
pjxyqxbk621,0.0,0.0,144.0,407.0,0.3538083451152741,40.79555555555555,0.0
pjxyqxbk625,0.0,0.0,0.0,0.0,0.0,59.67272727272727,0.0
pjxyqxbk626,0.0,0.0,35.0,147.0,0.23809522189828422,49.662962962962965,0.0
pjxyqxbk627,0.0,0.0,0.0,0.0,0.0,77.31153846153846,0.0
pjxyqxbk629,0.0,0.0,250.0,886.0,0.28216703970466095,36.99629629629629,0.0
pjxyqxbk630,0.0,0.0,241.0,901.0,0.2674805741678072,53.91304347826087,0.0
pjxyqxbk631,0.0,0.0,0.0,0.0,0.0,61.925,0.0
pjxyqxbk632,0.0,0.0,0.0,0.0,0.0,81.09333333333333,0.0
pjxyqxbk633,0.0,0.0,0.0,0.0,0.0,68.58235294117648,0.0
pjxyqxbk634,0.0,0.0,165.0,492.0,0.3353658468421576,48.56666666666667,0.0
pjxyqxbk637,0.0,0.0,0.0,0.0,0.0,52.25,0.0
pjxyqxbk640,0.0,0.0,0.0,0.0,0.0,88.69565217391305,0.0
pjxyqxbk642,0.0,0.0,0.0,0.0,0.0,61.333333333333336,0.0
pjxyqxbk643,0.0,0.0,123.0,527.0,0.2333965800114501,73.5391304347826,0.0
pjxyqxbk644,0.0,0.0,52.0,168.0,0.30952379109977435,57.81481481481482,0.0
pjxyqxbk647,0.0,0.0,0.0,0.0,0.0,43.869230769230775,0.0
pjxyqxbk649,0.0,0.0,0.0,0.0,0.0,67.6,0.0
pjxyqxbk655,0.0,0.0,32.0,184.0,0.17391303402646555,57.17916666666667,0.0
pjxyqxbk656,0.0,0.0,0.0,0.0,0.0,28.221739130434784,0.0
pjxyqxbk657,0.0,0.0,0.0,0.0,0.0,16.102083333333333,0.0
pjxyqxbk661,0.0,0.0,0.0,0.0,0.0,86.70416666666667,0.0
pjxyqxbk662,0.0,0.0,74.0,286.0,0.2587412496943619,61.95454545454545,0.0
pjxyqxbk663,0.0,0.0,0.0,0.0,0.0,62.59090909090909,0.0
pjxyqxbk665,0.0,0.0,0.0,0.0,0.0,38.63809523809524,0.0
pjxyqxbk667,0.0,0.0,0.0,0.0,0.0,78.475,0.0
pjxyqxbk669,0.0,0.0,0.0,0.0,0.0,61.68387096774194,0.0
pjxyqxbk674,0.0,0.0,0.0,0.0,0.0,65.33333333333333,0.0
pjxyqxbk676,0.0,0.0,0.0,0.0,0.0,47.120588235294115,0.0
pjxyqxbk677,0.0,0.0,0.0,0.0,0.0,63.14782608695653,0.0
pjxyqxbk679,0.0,0.0,0.0,0.0,0.0,53.89,0.0
pjxyqxbk680,0.0,0.0,64.0,254.0,0.2519684940169884,64.6842105263158,0.0
pjxyqxbk681,0.0,0.0,0.0,0.0,0.0,39.364999999999995,0.0
pjxyqxbk682,0.0,0.0,0.0,0.0,0.0,42.388888888888886,0.0
pjxyqxbk683,0.0,0.0,0.0,0.0,0.0,53.30434782608695,0.0
pjxyqxbk684,0.0,0.0,0.0,0.0,0.0,34.243478260869566,0.0
pjxyqxbk685,0.0,0.0,0.0,0.0,0.0,45.534615384615385,0.0
pjxyqxbk686,0.0,0.0,0.0,0.0,0.0,41.71363636363637,0.0
pjxyqxbk695,0.0,0.0,0.0,0.0,0.0,44.252631578947366,0.0
pjxyqxbk697,0.0,0.0,251.0,931.0,0.26960257497741597,35.39354838709678,0.0
pjxyqxbk700,0.0,0.0,0.0,0.0,0.0,63.972727272727276,0.0
pjxyqxbk703,0.0,0.0,157.0,473.0,0.33192388304600673,77.32666666666667,0.0
pjxyqxbk705,0.0,0.0,0.0,0.0,0.0,19.8,0.0
pjxyqxbk706,0.0,0.0,0.0,0.0,0.0,60.86363636363637,0.0
pjxyqxbk710,0.0,0.0,0.0,0.0,0.0,30.952941176470592,0.0
pjxyqxbk713,0.0,0.0,235.0,803.0,0.2926525492820355,49.647368421052626,0.0
pjxyqxbk715,0.0,0.0,0.0,0.0,0.0,52.666666666666664,0.0
pjxyqxbk717,0.0,0.0,0.0,0.0,0.0,39.096,0.0
pjxyqxbk718,0.0,0.0,0.0,0.0,0.0,58.050000000000004,0.0
pjxyqxbk720,0.0,0.0,0.0,0.0,0.0,55.42666666666666,0.0
pjxyqxbk722,0.0,0.0,0.0,0.0,0.0,31.4175,0.0
pjxyqxbk723,0.0,0.0,0.0,0.0,0.0,49.00344827586206,0.0
pjxyqxbk728,0.0,0.0,0.0,0.0,0.0,44.035000000000004,0.0
pjxyqxbk731,0.0,0.0,0.0,0.0,0.0,71.36153846153846,0.0
pjxyqxbk732,0.0,0.0,0.0,0.0,0.0,18.073809523809523,0.0
pjxyqxbk733,0.0,0.0,0.0,0.0,0.0,52.49090909090909,0.0
pjxyqxbk737,0.0,0.0,0.0,0.0,0.0,26.58,0.0
pjxyqxbk742,0.0,0.0,62.0,292.0,0.2123287598517548,25.18,0.0
pjxyqxbk743,0.0,0.0,0.0,0.0,0.0,22.09375,0.0
pjxyqxbk745,0.0,0.0,0.0,0.0,0.0,87.1047619047619,0.0
pjxyqxbk746,0.0,0.0,0.0,0.0,0.0,43.18928571428571,0.0
pjxyqxbk748,0.0,0.0,0.0,0.0,0.0,40.513333333333335,0.0
pjxyqxbk751,0.0,0.0,61.0,230.0,0.2652173797731574,60.334285714285706,0.0
pjxyqxbk753,0.0,0.0,0.0,0.0,0.0,44.21666666666667,0.0
pjxyqxbk755,0.0,0.0,0.0,0.0,0.0,88.30434782608695,0.0
pjxyqxbk757,0.0,0.0,0.0,0.0,0.0,36.96382978723404,0.0
pjxyqxbk759,0.0,0.0,0.0,0.0,0.0,45.24313725490196,0.0
pjxyqxbk760,0.0,0.0,51.0,317.0,0.1608832756819156,32.36153846153846,0.0
pjxyqxbk764,0.0,0.0,247.0,1069.0,0.23105706051396577,44.01428571428571,0.0
pjxyqxbk765,0.0,0.0,0.0,0.0,0.0,73.75416666666666,0.0
pjxyqxbk767,0.0,0.0,0.0,0.0,0.0,75.19166666666666,0.0
pjxyqxbk772,0.0,0.0,0.0,0.0,0.0,68.13793103448276,0.0
pjxyqxbk775,0.0,0.0,0.0,0.0,0.0,61.07272727272727,0.0
pjxyqxbk777,0.0,0.0,52.0,197.0,0.263959377463991,43.9,0.0
pjxyqxbk778,0.0,0.0,0.0,0.0,0.0,37.22222222222222,0.0
pjxyqxbk779,0.0,0.0,0.0,0.0,0.0,80.825,0.0
pjxyqxbk780,0.0,0.0,0.0,0.0,0.0,26.311111111111114,0.0
pjxyqxbk782,0.0,0.0,0.0,0.0,0.0,36.90588235294118,0.0
pjxyqxbk783,0.0,0.0,8.0,33.0,0.242424168962373,47.28,0.0
pjxyqxbk787,0.0,0.0,0.0,0.0,0.0,50.855555555555554,0.0
pjxyqxbk788,0.0,0.0,0.0,0.0,0.0,35.07272727272727,0.0
pjxyqxbk789,0.0,0.0,0.0,0.0,0.0,59.244827586206895,0.0
pjxyqxbk791,0.0,0.0,45.0,139.0,0.32374098390352635,28.906060606060606,0.0
pjxyqxbk792,0.0,0.0,0.0,0.0,0.0,34.6,0.0
pjxyqxbk794,0.0,0.0,0.0,0.0,0.0,60.115625,0.0
pjxyqxbk795,0.0,0.0,0.0,0.0,0.0,72.96923076923078,0.0
pjxyqxbk797,0.0,0.0,0.0,0.0,0.0,39.5,0.0
pjxyqxbk798,0.0,0.0,162.0,583.0,0.2778730655596387,38.81666666666667,0.0
pjxyqxbk799,0.0,0.0,0.0,0.0,0.0,40.111111111111114,0.0
pjxyqxbk801,0.0,0.0,70.0,312.0,0.22435896716798184,63.04347826086956,0.0
pjxyqxbk803,0.0,0.0,0.0,0.0,0.0,41.13529411764706,0.0
pjxyqxbk804,0.0,0.0,0.0,0.0,0.0,60.14090909090908,0.0
pjxyqxbk807,0.0,0.0,0.0,0.0,0.0,56.58157894736842,0.0
pjxyqxbk810,0.0,0.0,0.0,0.0,0.0,50.08947368421053,0.0
pjxyqxbk811,0.0,0.0,0.0,0.0,0.0,48.76111111111111,0.0
pjxyqxbk812,0.0,0.0,0.0,0.0,0.0,77.02857142857144,0.0
pjxyqxbk813,0.0,0.0,0.0,0.0,0.0,80.12666666666668,0.0
pjxyqxbk816,0.0,0.0,14.0,43.0,0.32558131963225123,51.233333333333334,0.0
pjxyqxbk820,0.0,0.0,0.0,0.0,0.0,68.8090909090909,0.0
pjxyqxbk822,0.0,0.0,0.0,0.0,0.0,48.95,0.0
pjxyqxbk823,0.0,0.0,0.0,11.0,0.0,66.59166666666667,0.0
pjxyqxbk825,0.0,0.0,0.0,0.0,0.0,65.6608695652174,0.0
pjxyqxbk826,0.0,0.0,24.0,110.0,0.21818179834710924,66.08181818181818,0.0
pjxyqxbk827,0.0,0.0,0.0,0.0,0.0,42.045,0.0
pjxyqxbk828,0.0,0.0,0.0,0.0,0.0,22.099999999999998,0.0
pjxyqxbk835,0.0,0.0,0.0,0.0,0.0,62.09090909090909,0.0
pjxyqxbk836,0.0,0.0,0.0,0.0,0.0,69.2,0.0
pjxyqxbk839,0.0,0.0,0.0,0.0,0.0,62.28831168831169,0.0
pjxyqxbk840,0.0,0.0,0.0,0.0,0.0,52.059999999999995,0.0
pjxyqxbk841,0.0,0.0,0.0,0.0,0.0,64.25,0.0
pjxyqxbk843,0.0,0.0,0.0,0.0,0.0,89.0,0.0
pjxyqxbk844,0.0,0.0,0.0,0.0,0.0,75.55652173913043,0.0
pjxyqxbk846,0.0,0.0,0.0,0.0,0.0,59.3,0.0
pjxyqxbk847,0.0,0.0,0.0,0.0,0.0,29.330232558139535,0.0
pjxyqxbk848,0.0,0.0,0.0,0.0,0.0,60.21739130434783,0.0
pjxyqxbk852,0.0,0.0,0.0,0.0,0.0,50.61538461538461,0.0
pjxyqxbk853,0.0,0.0,0.0,0.0,0.0,46.73846153846154,0.0
pjxyqxbk854,0.0,0.0,0.0,0.0,0.0,41.12738095238095,0.0
pjxyqxbk855,0.0,0.0,0.0,0.0,0.0,79.50869565217391,0.0
pjxyqxbk861,0.0,0.0,0.0,0.0,0.0,88.184,0.0
pjxyqxbk863,0.0,0.0,0.0,0.0,0.0,72.05833333333334,0.0
pjxyqxbk865,0.0,0.0,38.0,176.0,0.2159090786415296,39.17916666666667,0.0
pjxyqxbk867,0.0,0.0,0.0,0.0,0.0,45.684615384615384,0.0
pjxyqxbk868,0.0,0.0,0.0,0.0,0.0,56.333333333333336,0.0
pjxyqxbk869,0.0,0.0,0.0,0.0,0.0,53.396875,0.0
pjxyqxbk872,0.0,0.0,0.0,0.0,0.0,60.125,0.0
pjxyqxbk873,0.0,0.0,0.0,0.0,0.0,43.11739130434783,0.0
pjxyqxbk878,0.0,0.0,0.0,0.0,0.0,61.59090909090909,0.0
pjxyqxbk880,0.0,0.0,0.0,0.0,0.0,62.65,0.0
pjxyqxbk882,0.0,0.0,0.0,0.0,0.0,64.3409090909091,0.0
pjxyqxbk885,0.0,0.0,0.0,0.0,0.0,74.575,0.0
pjxyqxbk889,0.0,0.0,0.0,0.0,0.0,44.257894736842104,0.0
pjxyqxbk894,0.0,0.0,14.0,91.0,0.15384613693998495,44.766666666666666,0.0
pjxyqxbk895,0.0,0.0,0.0,0.0,0.0,69.39583333333333,0.0
pjxyqxbk898,0.0,0.0,0.0,0.0,0.0,42.34782608695652,0.0
pjxyqxbk899,0.0,0.0,0.0,0.0,0.0,69.93243243243244,0.0
pjxyqxbk900,0.0,0.0,0.0,0.0,0.0,84.19047619047619,0.0
pjxyqxbk902,0.0,0.0,0.0,0.0,0.0,62.61923076923077,0.0
pjxyqxbk903,0.0,0.0,0.0,0.0,0.0,24.469444444444445,0.0
pjxyqxbk905,0.0,0.0,0.0,0.0,0.0,48.37428571428571,0.0
pjxyqxbk907,0.0,0.0,0.0,0.0,0.0,53.964,0.0
pjxyqxbk908,0.0,0.0,0.0,0.0,0.0,84.28947368421052,0.0
pjxyqxbk909,0.0,0.0,0.0,0.0,0.0,80.74782608695652,0.0
pjxyqxbk910,0.0,0.0,0.0,0.0,0.0,30.006666666666668,0.0
pjxyqxbk911,0.0,0.0,172.0,646.0,0.2662538658474634,67.35862068965517,0.0
pjxyqxbk915,0.0,0.0,7.0,30.0,0.2333332555555815,70.34285714285714,0.0
pjxyqxbk916,0.0,0.0,0.0,0.0,0.0,25.229166666666668,0.0
pjxyqxbk918,0.0,0.0,0.0,0.0,0.0,38.74285714285714,0.0
pjxyqxbk923,0.0,0.0,144.0,453.0,0.31788078768475087,74.38461538461539,0.0
pjxyqxbk926,0.0,0.0,0.0,0.0,0.0,60.913333333333334,0.0
pjxyqxbk927,0.0,0.0,0.0,0.0,0.0,32.38461538461539,0.0
pjxyqxbk929,0.0,0.0,0.0,0.0,0.0,56.89333333333333,0.0
pjxyqxbk934,0.0,0.0,0.0,0.0,0.0,86.58333333333333,0.0
pjxyqxbk935,0.0,0.0,0.0,0.0,0.0,83.78235294117647,0.0
pjxyqxbk936,0.0,0.0,207.0,722.0,0.2867035971370693,77.825,0.0
pjxyqxbk937,0.0,0.0,0.0,0.0,0.0,81.1086956521739,0.0
pjxyqxbk939,0.0,0.0,0.0,0.0,0.0,33.642857142857146,0.0
pjxyqxbk941,0.0,0.0,0.0,0.0,0.0,68.07692307692308,0.0
pjxyqxbk943,0.0,0.0,0.0,0.0,0.0,45.10476190476191,0.0
pjxyqxbk945,0.0,0.0,0.0,0.0,0.0,48.25,0.0
pjxyqxbk947,0.0,0.0,0.0,0.0,0.0,65.812,0.0
pjxyqxbk950,0.0,0.0,83.0,244.0,0.3401639204850852,43.05416666666667,0.0
pjxyqxbk951,0.0,0.0,0.0,0.0,0.0,92.24166666666667,0.0
pjxyqxbk953,0.0,0.0,0.0,0.0,0.0,57.63636363636363,0.0
pjxyqxbk954,0.0,0.0,0.0,0.0,0.0,51.82,0.0
pjxyqxbk957,0.0,0.0,0.0,0.0,0.0,51.391304347826086,0.0
pjxyqxbk958,0.0,0.0,0.0,0.0,0.0,78.91250000000001,0.0
pjxyqxbk961,0.0,0.0,0.0,0.0,0.0,61.25909090909091,0.0
pjxyqxbk962,0.0,0.0,0.0,0.0,0.0,57.54545454545455,0.0
pjxyqxbk965,0.0,0.0,134.0,485.0,0.27628865409714115,86.16923076923078,0.0
pjxyqxbk969,0.0,0.0,0.0,0.0,0.0,42.26923076923077,0.0
pjxyqxbk971,0.0,0.0,88.0,260.0,0.3384615254437875,81.5695652173913,0.0
pjxyqxbk974,0.0,0.0,0.0,0.0,0.0,58.62,0.0
pjxyqxbk978,0.0,0.0,0.0,0.0,0.0,33.675,0.0
pjxyqxbk980,0.0,0.0,103.0,373.0,0.2761394027844664,57.27272727272727,0.0
pjxyqxbk981,0.0,0.0,0.0,0.0,0.0,57.766666666666666,0.0
pjxyqxbk987,0.0,0.0,0.0,0.0,0.0,70.73684210526316,0.0
pjxyqxbk991,0.0,0.0,0.0,0.0,0.0,75.72500000000001,0.0
pjxyqxbk992,0.0,0.0,0.0,0.0,0.0,29.955000000000002,0.0
pjxyqxbk993,0.0,0.0,0.0,0.0,0.0,24.07272727272727,0.0
pjxyqxbk995,0.0,0.0,0.0,0.0,0.0,80.1,0.0
pjxyqxbk997,0.0,0.0,0.0,0.0,0.0,66.61764705882354,0.0
pjxyqxbl673,0.0,0.0,120.0,538.0,0.22304832299166688,68.22399999999999,0.0
pjxyqxbl677,0.0,0.0,0.0,0.0,0.0,80.47999999999999,0.0
pjxyqxbl678,0.0,0.0,0.0,0.0,0.0,65.3375,0.0
pjxyqxbl684,0.0,0.0,19.0,53.0,0.35849049839801916,86.3,0.0
pjxyqxbl686,0.0,0.0,0.0,0.0,0.0,83.85714285714286,0.0
pjxyqxbl687,0.0,0.0,0.0,0.0,0.0,61.42666666666666,0.0
pjxyqxbl688,0.0,0.0,0.0,0.0,0.0,56.8448275862069,0.0
pjxyqxbl699,0.0,0.0,0.0,0.0,0.0,56.519999999999996,0.0
pjxyqxbl701,0.0,0.0,0.0,0.0,0.0,80.68,0.0
pjxyqxbl703,0.0,0.0,0.0,0.0,0.0,33.61538461538461,0.0
pjxyqxbl704,0.0,0.0,0.0,0.0,0.0,44.97777777777778,0.0
pjxyqxbl708,0.0,0.0,0.0,0.0,0.0,64.2625,0.0
pjxyqxbl709,0.0,0.0,0.0,0.0,0.0,89.85000000000001,0.0
pjxyqxbl710,0.0,0.0,0.0,0.0,0.0,87.91333333333334,0.0
pjxyqxbl712,0.0,0.0,0.0,0.0,0.0,57.975,0.0
pjxyqxbl713,0.0,0.0,0.0,0.0,0.0,23.586363636363636,0.0
pjxyqxbl714,0.0,0.0,0.0,0.0,0.0,79.0125,0.0
pjxyqxbl716,0.0,0.0,0.0,0.0,0.0,38.19555555555556,0.0
pjxyqxbl717,0.0,0.0,0.0,0.0,0.0,57.96,0.0
pjxyqxbl723,0.0,0.0,0.0,0.0,0.0,33.37976190476191,0.0
pjxyqxbl724,0.0,0.0,0.0,0.0,0.0,60.34285714285714,0.0
pjxyqxbl727,0.0,0.0,28.0,91.0,0.3076922738799699,42.91052631578947,0.0
pjxyqxbl730,0.0,0.0,0.0,0.0,0.0,56.53125,0.0
pjxyqxbl731,0.0,0.0,0.0,0.0,0.0,65.8,0.0
pjxyqxbl735,0.0,0.0,0.0,0.0,0.0,52.80555555555556,0.0
pjxyqxbl736,0.0,0.0,0.0,0.0,0.0,39.95862068965517,0.0
pjxyqxbl737,0.0,0.0,93.0,334.0,0.27844310543583517,65.26153846153846,0.0
pjxyqxbl738,0.0,0.0,0.0,0.0,0.0,78.71428571428571,0.0
pjxyqxbl739,0.0,0.0,0.0,0.0,0.0,50.8925,0.0
pjxyqxbl742,0.0,0.0,0.0,0.0,0.0,64.13636363636364,0.0
pjxyqxbl743,0.0,0.0,0.0,0.0,0.0,36.256,0.0
pjxyqxbl745,0.0,0.0,87.0,362.0,0.2403314850737159,51.03333333333334,0.0
pjxyqxbl746,0.0,0.0,0.0,0.0,0.0,14.833333333333334,0.0
pjxyqxbl747,0.0,0.0,0.0,0.0,0.0,34.176923076923075,0.0
pjxyqxbl750,0.0,0.0,31.0,186.0,0.16666665770609368,67.28666666666666,0.0
pjxyqxbl751,0.0,0.0,0.0,0.0,0.0,22.329545454545453,0.0
pjxyqxbl752,0.0,0.0,0.0,0.0,0.0,59.873333333333335,0.0
pjxyqxbl753,0.0,0.0,0.0,0.0,0.0,74.80869565217391,0.0
pjxyqxbl755,0.0,0.0,0.0,0.0,0.0,67.98636363636363,0.0
pjxyqxbl757,0.0,0.0,0.0,0.0,0.0,72.98148148148148,0.0
pjxyqxbl758,0.0,0.0,0.0,0.0,0.0,53.53181818181818,0.0
pjxyqxbl759,0.0,0.0,0.0,0.0,0.0,59.82083333333333,0.0
pjxyqxbl763,0.0,0.0,0.0,0.0,0.0,40.12881355932203,0.0
pjxyqxbl765,0.0,0.0,0.0,0.0,0.0,57.42727272727273,0.0
pjxyqxbl766,0.0,0.0,0.0,0.0,0.0,84.575,0.0
pjxyqxbl767,0.0,0.0,0.0,0.0,0.0,36.08095238095238,0.0
pjxyqxbl768,0.0,0.0,334.0,1184.0,0.2820945922120389,27.03846153846154,0.0
pjxyqxbl769,0.0,0.0,0.0,0.0,0.0,79.10000000000001,0.0
pjxyqxbl774,0.0,0.0,0.0,0.0,0.0,67.3,0.0
pjxyqxbl779,0.0,0.0,0.0,0.0,0.0,65.53999999999999,0.0
pjxyqxbl780,0.0,0.0,0.0,0.0,0.0,47.294444444444444,0.0
pjxyqxbl781,0.0,0.0,0.0,0.0,0.0,36.987500000000004,0.0
pjxyqxbl789,0.0,0.0,0.0,0.0,0.0,63.39333333333333,0.0
pjxyqxbl793,0.0,0.0,0.0,0.0,0.0,48.752941176470586,0.0
pjxyqxbl794,0.0,0.0,0.0,0.0,0.0,35.708,0.0
pjxyqxbl796,0.0,0.0,77.0,322.0,0.23913042735619794,59.72666666666667,0.0
pjxyqxbl797,0.0,0.0,50.0,243.0,0.20576130840488444,64.42727272727274,0.0
pjxyqxbl804,0.0,0.0,0.0,0.0,0.0,59.733333333333334,0.0
pjxyqxbl806,0.0,0.0,0.0,0.0,0.0,81.6086956521739,0.0
pjxyqxbl807,0.0,0.0,0.0,0.0,0.0,55.84666666666667,0.0
