LOGIN_NAME(账号 登录名),XM(真实姓名),DEPARTMENT_NAME(院系名称),MAJOR_NAME(专业名称),CLASS_NAME(班级名称),ROLEID(角色 1老师 3学生 7管理员),BFB(综合表现)
pjxyqxbk705,同学|老师,电子工程学院,信息对抗技术,2002031,3,99.62
pjwtzxbj996,同学|老师,生命科学技术学院,生物医学工程,2015011,3,99.21
pjxyqwbk531,同学|老师,计算机科学与技术学院,计算机科学与技术,2003013,3,99.33
pjxyqwbk529,同学|老师,网络与信息安全学院,网络空间安全,2018031,3,99.28
pjxyqwbk527,同学|老师,计算机科学与技术学院,计算机科学与技术,2003013,3,99.8
pjxyqwbk523,同学|老师,人工智能学院,人工智能,2020032,3,99.68
pjxyqwbk521,同学|老师,网络与信息安全学院,网络空间安全,2018031,3,99.62
pjxyqwbk520,同学|老师,其他,其他,其他,3,97.39
pjxyqwbk519,同学|老师,计算机科学与技术学院,计算机科学与技术,2003013,3,99.76
pjxyqwbk514,同学|老师,其他,其他,其他,3,99.06
pjxyqwbk513,同学|老师,网络与信息安全学院,信息安全,2018012,3,99.17
pjxyqwbk511,同学|老师,人工智能学院,智能科学与技术,2020011,3,99.69
pjxyqwbk510,同学|老师,其他,其他,其他,3,99.79
pjxyqwbk509,同学|老师,其他,其他,其他,3,99.49
pjxyqwbk505,同学|老师,人工智能学院,人工智能,2020032,3,99.74
pjxyqwbk504,同学|老师,人工智能学院,智能科学与技术,2020011,3,99.31
pjxxzxbj998,同学|老师,通信工程学院,通信工程,2001011,3,99.65
pjxxzxbj995,同学|老师,通信工程学院,通信工程,2001012,3,98.37
pjxxzxkj998,同学|老师,通信工程学院,通信工程,2001019,3,99.52
pjxxzxkj997,同学|老师,通信工程学院,通信工程,2001019,3,99.75
pjxxzxkj995,同学|老师,通信工程学院,通信工程,2001019,3,99.74
pjxxzxkj991,同学|老师,通信工程学院,通信工程,2001019,3,99.4
pjxxzxkj990,同学|老师,通信工程学院,通信工程,2001019,3,99.71
pjxxzxkj987,同学|老师,通信工程学院,通信工程,2001019,3,99.75
pjxxzxkj983,同学|老师,通信工程学院,通信工程,2001019,3,99.7
pjxxzxkj981,同学|老师,通信工程学院,通信工程,2001019,3,99.73
pjxxzxkj979,同学|老师,通信工程学院,通信工程,2001019,3,99.73
pjxxzxkj978,同学|老师,通信工程学院,通信工程,2001019,3,98.88
pjxxztbj998,同学|老师,通信工程学院,信息工程,2001052,3,99.73
pjxxztbj995,同学|老师,通信工程学院,信息工程,2001052,3,99.81
pjxxztbj994,同学|老师,通信工程学院,信息工程,2001051,3,99.65
pjxxztbj990,同学|老师,通信工程学院,信息工程,2001052,3,99.68
pjxxztfj997,同学|老师,通信工程学院,信息工程（第二学士学位）,22001051,3,70.71
pjxxztfj995,同学|老师,通信工程学院,信息工程（第二学士学位）,22001051,3,99.92
pjxxztfj992,同学|老师,通信工程学院,信息工程（第二学士学位）,22001051,3,98.36
pjxxztfj991,同学|老师,通信工程学院,信息工程（第二学士学位）,22001051,3,94.62
pjxxztfj988,同学|老师,通信工程学院,信息工程（第二学士学位）,22001051,3,98.91
pjxxztfj986,同学|老师,通信工程学院,信息工程（第二学士学位）,22001051,3,86.87
pjxxztfj982,同学|老师,通信工程学院,信息工程（第二学士学位）,22001051,3,99.68
pjxxztfj975,同学|老师,通信工程学院,信息工程（第二学士学位）,22001051,3,90.22
pjxxztfj972,同学|老师,通信工程学院,信息工程（第二学士学位）,22001051,3,99.83
pjxvzxfj998,同学|老师,计算机科学与技术学院,计算机科学与技术（第二学士学位）,22003011,3,99.79
pjxvzxfj988,同学|老师,计算机科学与技术学院,计算机科学与技术（第二学士学位）,22003011,3,87.95
pjxvzxfj987,同学|老师,计算机科学与技术学院,计算机科学与技术（第二学士学位）,22003011,3,87.0
pjxvzxfj982,同学|老师,计算机科学与技术学院,计算机科学与技术（第二学士学位）,22003011,3,94.07
pjxvzxfj980,同学|老师,计算机科学与技术学院,计算机科学与技术（第二学士学位）,22003011,3,93.36
pjxvzxfj972,同学|老师,计算机科学与技术学院,计算机科学与技术（第二学士学位）,22003011,3,99.8
pjxvzxfj970,同学|老师,计算机科学与技术学院,计算机科学与技术（第二学士学位）,22003011,3,99.77
pjxvztfj994,同学|老师,计算机科学与技术学院,软件工程（第二学士学位）,22003051,3,99.1
pjxvztfj992,同学|老师,计算机科学与技术学院,软件工程（第二学士学位）,22003051,3,99.3
pjxvztfj991,同学|老师,计算机科学与技术学院,软件工程（第二学士学位）,22003051,3,99.73
pjxvztfj990,同学|老师,计算机科学与技术学院,软件工程（第二学士学位）,22003051,3,99.57
pjxvztfj985,同学|老师,计算机科学与技术学院,软件工程（第二学士学位）,22003051,3,99.36
pjxvztfj980,同学|老师,计算机科学与技术学院,软件工程（第二学士学位）,22003051,3,99.57
pjxvztfj977,同学|老师,计算机科学与技术学院,软件工程（第二学士学位）,22003051,3,88.0
pjxvztfj976,同学|老师,计算机科学与技术学院,软件工程（第二学士学位）,22003051,3,99.5
pjxvztfj974,同学|老师,计算机科学与技术学院,软件工程（第二学士学位）,22003051,3,99.48
pjxvzrfj997,同学|老师,计算机科学与技术学院,数据科学与大数据技术（第二学士学位）,22003071,3,84.58
pjxvzrfj981,同学|老师,计算机科学与技术学院,数据科学与大数据技术（第二学士学位）,22003071,3,99.91
pjxvzrfj978,同学|老师,计算机科学与技术学院,数据科学与大数据技术（第二学士学位）,22003071,3,99.57
pjxvzrfj975,同学|老师,计算机科学与技术学院,数据科学与大数据技术（第二学士学位）,22003071,3,87.14
pjwtqxbj998,同学|老师,物理与光电工程学院,电子科学与技术,2005018,3,99.14
pjwtqxbj993,同学|老师,其他,其他,其他,3,99.38
pjwtqxbj988,同学|老师,生命科学技术学院,智能医学工程,2015031,3,99.35
pjwtqxbj987,同学|老师,生命科学技术学院,生物医学工程,2015011,3,98.9
pjwtqxbj985,同学|老师,生命科学技术学院,智能医学工程,2015031,3,98.51
pjwtqxbj984,同学|老师,生命科学技术学院,智能医学工程,2015031,3,98.77
pjwtqxbj983,同学|老师,生命科学技术学院,智能医学工程,2015031,3,99.17
pjwtqxbj982,同学|老师,空间科学与技术学院,空间科学与技术,2016029,3,96.69
pjwtqxbj979,同学|老师,生命科学技术学院,生物医学工程,2015011,3,99.77
pjwtqxbj977,同学|老师,生命科学技术学院,生物医学工程,2015011,3,99.81
pjwtqxbj976,同学|老师,生命科学技术学院,生物医学工程,2015011,3,98.75
pjwtqxbj974,同学|老师,生命科学技术学院,智能医学工程,2015031,3,98.72
pjwtqxbj972,同学|老师,物理与光电工程学院,电子科学与技术,2005018,3,98.27
pjwtqxbj971,同学|老师,生命科学技术学院,生物医学工程,2015011,3,99.07
pjwtqxbj969,同学|老师,生命科学技术学院,生物医学工程,2015011,3,99.17
pjwtqxbj968,同学|老师,生命科学技术学院,智能医学工程,2015031,3,98.46
pjwtqxbj967,同学|老师,网络与信息安全学院,网络空间安全,2018039,3,98.91
pjwtqxbj965,同学|老师,空间科学与技术学院,空间科学与技术,2016029,3,99.05
pjwtqxbj960,同学|老师,生命科学技术学院,生物医学工程,2015011,3,99.58
pjwtqxbj959,同学|老师,生命科学技术学院,生物医学工程,2015011,3,98.93
pjwtqxbj957,同学|老师,其他,其他,其他,3,99.22
pjwtqxbj954,同学|老师,生命科学技术学院,生物医学工程,2015011,3,99.21
pjwtqxbj953,同学|老师,其他,其他,其他,3,97.83
pjwtqxbj952,同学|老师,其他,其他,其他,3,99.34
pjwtqxbj950,同学|老师,生命科学技术学院,生物技术,2015021,3,99.27
pjwtqxbj947,同学|老师,计算机科学与技术学院,软件工程,2003058,3,99.43
pjwtqxbj946,同学|老师,生命科学技术学院,生物技术,2015021,3,98.38
pjwtqxbj944,同学|老师,其他,其他,其他,3,99.18
pjwtqxbj943,同学|老师,生命科学技术学院,智能医学工程,2015031,3,99.42
pjwtqxbj942,同学|老师,生命科学技术学院,生物医学工程,2015011,3,98.89
pjwtqxbj941,同学|老师,生命科学技术学院,生物技术,2015021,3,99.53
pjwtqxbj939,同学|老师,生命科学技术学院,生物技术,2015021,3,98.51
pjxsqxbj998,同学|老师,其他,其他,其他,3,99.73
pjxsqxbj997,同学|老师,经济与管理学院,管理科学与工程类,2006911,3,99.77
pjxsqxbj996,同学|老师,经济与管理学院,管理科学与工程类,2006911,3,99.71
pjxsqxbj995,同学|老师,计算机科学与技术学院,软件工程,2003058,3,99.25
pjxsqxbj994,同学|老师,经济与管理学院,管理科学与工程类,2006911,3,99.78
pjxsqxbj989,同学|老师,经济与管理学院,管理科学与工程类,2006911,3,99.29
pjxsqxbj986,同学|老师,经济与管理学院,管理科学与工程类,2006911,3,99.2
pjxsqxbj985,同学|老师,经济与管理学院,管理科学与工程类,2006911,3,98.29
pjxsqxbj984,同学|老师,物理与光电工程学院,电子科学与技术,2005018,3,99.46
pjxsqxbj983,同学|老师,经济与管理学院,管理科学与工程类,2006911,3,99.72
pjxsqxbj982,同学|老师,其他,其他,其他,3,99.75
pjxsqxbj981,同学|老师,经济与管理学院,管理科学与工程类,2006911,3,99.62
pjxsqxbj980,同学|老师,计算机科学与技术学院,软件工程,2003058,3,98.86
pjxsqxbj976,同学|老师,经济与管理学院,管理科学与工程类,2006911,3,99.77
pjxsqxbj971,同学|老师,物理与光电工程学院,应用物理学,2005049,3,99.63
pjxsqxbj970,同学|老师,经济与管理学院,管理科学与工程类,2006911,3,99.75
pjxsqxbj969,同学|老师,经济与管理学院,管理科学与工程类,2006911,3,99.67
pjxsqxbj968,同学|老师,其他,其他,其他,3,99.29
pjxsqxbj966,同学|老师,经济与管理学院,管理科学与工程类,2006911,3,99.73
pjxsqxbj965,同学|老师,其他,其他,其他,3,99.72
pjxsqxbj962,同学|老师,经济与管理学院,管理科学与工程类,2006911,3,99.52
pjxsqxbj957,同学|老师,经济与管理学院,管理科学与工程类,2006911,3,99.83
pjxsqxbj954,同学|老师,计算机科学与技术学院,计算机科学与技术,2003018,3,99.36
pjxsqxbj953,同学|老师,其他,其他,其他,3,99.61
pjxsqxbj949,同学|老师,经济与管理学院,管理科学与工程类,2006912,3,99.72
pjxsqxbj946,同学|老师,经济与管理学院,管理科学与工程类,2006912,3,99.72
pjxsqxbj944,同学|老师,经济与管理学院,管理科学与工程类,2006912,3,99.77
pjxsqxbj942,同学|老师,经济与管理学院,管理科学与工程类,2006912,3,99.75
pjxsqxbj941,同学|老师,经济与管理学院,管理科学与工程类,2006912,3,99.56
pjxsqxbj940,同学|老师,其他,其他,其他,3,99.77
pjxsqxbj939,同学|老师,经济与管理学院,管理科学与工程类,2006915,3,97.87
pjxsqxbj938,同学|老师,其他,其他,其他,3,98.65
pjxsqxbj936,同学|老师,经济与管理学院,管理科学与工程类,2006912,3,99.45
pjxsqxbj934,同学|老师,其他,其他,其他,3,99.41
pjxsqxbj932,同学|老师,经济与管理学院,管理科学与工程类,2006912,3,97.98
pjxsqxbj929,同学|老师,经济与管理学院,管理科学与工程类,2006912,3,99.74
pjxsqxbj927,同学|老师,经济与管理学院,管理科学与工程类,2006912,3,99.85
pjxsqxbj925,同学|老师,其他,其他,其他,3,99.67
pjxsqxbj922,同学|老师,经济与管理学院,管理科学与工程类,2006912,3,99.66
pjxsqxbj921,同学|老师,经济与管理学院,管理科学与工程类,2006912,3,99.17
pjxsqxbj920,同学|老师,其他,其他,其他,3,99.22
pjxsqxbj918,同学|老师,经济与管理学院,管理科学与工程类,2006912,3,99.33
pjxsqxbj916,同学|老师,经济与管理学院,管理科学与工程类,2006912,3,99.01
pjxsqxbj912,同学|老师,经济与管理学院,管理科学与工程类,2006912,3,98.97
pjxsqxbj909,同学|老师,经济与管理学院,管理科学与工程类,2006914,3,99.66
pjxsqxbj908,同学|老师,经济与管理学院,管理科学与工程类,2006914,3,99.55
pjxsqxbj906,同学|老师,经济与管理学院,管理科学与工程类,2006914,3,99.58
pjxsqxbj905,同学|老师,其他,其他,其他,3,98.33
pjxsqxbj904,同学|老师,经济与管理学院,管理科学与工程类,2006914,3,99.71
pjxsqxbj900,同学|老师,经济与管理学院,管理科学与工程类,2006914,3,99.67
pjxsqxbj899,同学|老师,经济与管理学院,管理科学与工程类,2006914,3,99.1
pjxsqxbj897,同学|老师,经济与管理学院,管理科学与工程类,2006914,3,99.42
pjxsqxbj894,同学|老师,经济与管理学院,管理科学与工程类,2006914,3,98.64
pjxsqxbj893,同学|老师,其他,其他,其他,3,99.71
pjxsqxbj892,同学|老师,经济与管理学院,管理科学与工程类,2006914,3,98.96
pjxsqxbj888,同学|老师,经济与管理学院,管理科学与工程类,2006914,3,99.86
pjxyqxbl755,同学|老师,物理与光电工程学院,光电信息科学与工程,2005031,3,93.69
pjxyqxbl753,同学|老师,微电子学院,微电子科学与工程,2014013,3,99.8
pjxyqxbl752,同学|老师,电子工程学院,电子信息工程,2002015,3,99.81
pjxyqxbl751,同学|老师,通信工程学院,通信工程,2001017,3,99.76
pjxyqxbl750,同学|老师,电子工程学院,电子信息工程,2002015,3,99.8
pjxyqxbl747,同学|老师,电子工程学院,信息对抗技术,2002031,3,99.6
pjxyqxbl746,同学|老师,电子工程学院,信息对抗技术,2002031,3,98.17
pjxyqxbl745,同学|老师,通信工程学院,通信工程,2001015,3,99.68
pjxyqxbl743,同学|老师,通信工程学院,通信工程,2001015,3,99.79
pjxyqxbl742,同学|老师,空间科学与技术学院,飞行器设计与工程,2016031,3,99.51
pjxyqxbl739,同学|老师,物理与光电工程学院,电子信息科学与技术,2005052,3,99.74
pjxyqxbl738,同学|老师,微电子学院,集成电路设计与集成系统,2014028,3,99.6
pjxyqxbl737,同学|老师,微电子学院,集成电路设计与集成系统,2014023,3,98.89
pjxyqxbl736,同学|老师,通信工程学院,信息工程,2001051,3,99.82
pjxyqxbl735,同学|老师,电子工程学院,电子信息工程,2002015,3,99.84
pjxyqxbl731,同学|老师,物理与光电工程学院,电子信息科学与技术,2005052,3,99.16
pjxyqxbl730,同学|老师,电子工程学院,电子信息工程,2002015,3,99.75
pjxyqxbl727,同学|老师,通信工程学院,通信工程,2001016,3,99.68
pjxyqxbl724,同学|老师,物理与光电工程学院,电子科学与技术,2005019,3,99.5
pjxyqxbl723,同学|老师,通信工程学院,通信工程,2001014,3,99.78
pjxyqxbl717,同学|老师,电子工程学院,电子信息工程,2002015,3,99.52
pjxyqxbl716,同学|老师,通信工程学院,信息工程,2001052,3,99.76
pjxyqxbl714,同学|老师,微电子学院,微电子科学与工程,2014011,3,99.81
pjxyqxbl713,同学|老师,电子工程学院,信息对抗技术,2002031,3,99.3
pjxyqxbl712,同学|老师,空间科学与技术学院,探测制导与控制技术,2016011,3,99.23
pjxyqxbl710,同学|老师,电子工程学院,遥感科学与技术,2002071,3,99.74
pjxyqxbl709,同学|老师,计算机科学与技术学院,计算机科学与技术,2003018,3,98.97
pjxyqxbl708,同学|老师,物理与光电工程学院,电子信息科学与技术,2005052,3,99.17
pjxyqxbl704,同学|老师,通信工程学院,通信工程,2001016,3,99.53
pjxyqxbl703,同学|老师,电子工程学院,信息对抗技术,2002031,3,99.22
pjxyqxbl701,同学|老师,物理与光电工程学院,电子科学与技术,2005012,3,99.75
pjxyqxbl699,同学|老师,电子工程学院,电子信息工程,2002015,3,99.75
pjxyqxbl688,同学|老师,物理与光电工程学院,电子信息科学与技术,2005052,3,99.76
pjxyqxbl687,同学|老师,电子工程学院,电子信息工程,2002015,3,99.81
pjxyqxbl686,同学|老师,物理与光电工程学院,电子科学与技术,2005012,3,99.73
pjxyqxbl684,同学|老师,物理与光电工程学院,电子科学与技术,2005012,3,99.81
pjxyqxbl678,同学|老师,空间科学与技术学院,探测制导与控制技术,2016011,3,99.08
pjxyqxbl677,同学|老师,空间科学与技术学院,空间科学与技术,2016021,3,89.09
pjxyqxbl673,同学|老师,微电子学院,集成电路设计与集成系统,2014023,3,99.9
pjxyqwbj998,同学|老师,计算机科学与技术学院,软件工程,2003052,3,99.76
pjxyqwbj993,同学|老师,计算机科学与技术学院,数据科学与大数据技术,2003071,3,99.71
pjxyqwbj991,同学|老师,人工智能学院,人工智能,2020031,3,99.52
pjxyqwbj989,同学|老师,计算机科学与技术学院,计算机科学与技术,2003013,3,99.63
pjxyqwbj988,同学|老师,其他,其他,其他,3,99.39
pjxyqwbj986,同学|老师,网络与信息安全学院,信息安全,2018011,3,99.45
pjxyqwbj985,同学|老师,其他,其他,其他,3,99.53
pjxyqwbj979,同学|老师,计算机科学与技术学院,软件工程,2003052,3,98.79
pjxyqwbj977,同学|老师,计算机科学与技术学院,计算机科学与技术,2003011,3,99.78
pjxsqxbj887,同学|老师,经济与管理学院,管理科学与工程类,2006914,3,99.32
pjxsqxbj886,同学|老师,经济与管理学院,管理科学与工程类,2006914,3,99.31
pjxsqxbj885,同学|老师,其他,其他,其他,3,99.6
pjxsqxbj884,同学|老师,经济与管理学院,管理科学与工程类,2006914,3,99.42
