WID(wid),XSBH(学生编号),TJNY(统计年月),SWLJSC(上网累计时长),XXPJZ(学校平均值),XN(学年),XQ(学期),TBRQ(同步日期),TBLX(同步类型),CZRQ(操作日期),CZZ(操作者),CZZXM(操作者姓名)
EEF0AA2C614119DDE053C97975CA4DF4,pjxyqxbk916,2022-12-01,303.3,,,,,,,,同学|老师
EEF0AA2C614419DDE053C97975CA4DF4,pjxuqwbj806,2022-12-01,33.92,,,,,,,,同学|老师
EEF0AA2C132319DDE053C97975CA4DF4,pjxyqwbk736,2022-12-01,203.62,,,,,,,,同学|老师
EEF0AA2C133619DDE053C97975CA4DF4,pjxyqwbj509,2022-12-01,60.11,,,,,,,,同学|老师
EEF0AA2C133F19DDE053C97975CA4DF4,pjxyqxbk791,2022-12-01,160.86,,,,,,,,同学|老师
EEF0AA2C136619DDE053C97975CA4DF4,pjxyqxbl789,2022-12-01,45.33,,,,,,,,同学|老师
EEF0AA2C546619DDE053C97975CA4DF4,pjxyqwbk795,2022-12-01,83.14,,,,,,,,同学|老师
EEF0AA2CA1F119DDE053C97975CA4DF4,pjxyqwbj322,2022-12-01,136.41,,,,,,,,同学|老师
EEF0AA2CA1F419DDE053C97975CA4DF4,pjxyqxbk506,2022-12-01,165.12,,,,,,,,同学|老师
EEF0AA2CA21719DDE053C97975CA4DF4,pjxpqxbj944,2022-12-01,64.92,,,,,,,,同学|老师
EEF0AA2CA22119DDE053C97975CA4DF4,pjxyqxbj537,2022-12-01,640.58,,,,,,,,同学|老师
EEF0AA2CA22B19DDE053C97975CA4DF4,pjxyqwbj687,2022-12-01,79.64,,,,,,,,同学|老师
EEF0AA2CA24919DDE053C97975CA4DF4,pjxpqxbj979,2022-12-01,373.45,,,,,,,,同学|老师
EEF0AA2CA25219DDE053C97975CA4DF4,pjxyqxbj575,2022-12-01,298.29,,,,,,,,同学|老师
EEF0AA2CA9DE19DDE053C97975CA4DF4,pjxrqxbj937,2022-12-01,930.54,,,,,,,,同学|老师
EEF0AA2CA9E419DDE053C97975CA4DF4,pjxyqxbj348,2022-12-01,11.27,,,,,,,,同学|老师
EEF0AA2C524E19DDE053C97975CA4DF4,pjxrqxbj914,2022-12-01,116.48,,,,,,,,同学|老师
EEF0AA2C526719DDE053C97975CA4DF4,pjxyqxbl793,2022-12-01,212.79,,,,,,,,同学|老师
EEF0AA2C528219DDE053C97975CA4DF4,pjxyqwbk770,2022-12-01,90.54,,,,,,,,同学|老师
EEF0AA2C529119DDE053C97975CA4DF4,pjxuqwbj927,2022-12-01,350.94,,,,,,,,同学|老师
EEF0AA2C5B7A19DDE053C97975CA4DF4,pjxyqwbj642,2022-12-01,176.63,,,,,,,,同学|老师
EEF0AA2C5B8119DDE053C97975CA4DF4,pjxyqwbj341,2022-12-01,80.63,,,,,,,,同学|老师
EEF0AA2CA42619DDE053C97975CA4DF4,pjxsqxbj929,2022-12-01,1901.64,,,,,,,,同学|老师
EEF0AA2CA43119DDE053C97975CA4DF4,pjxyqxbj940,2022-12-01,130.5,,,,,,,,同学|老师
EEF0AA2CA44119DDE053C97975CA4DF4,pjxpqxbj946,2022-12-01,78.71,,,,,,,,同学|老师
EEF0AA2CA45919DDE053C97975CA4DF4,pjxyqwbj116,2022-12-01,290.31,,,,,,,,同学|老师
EEF0AA2CA46919DDE053C97975CA4DF4,pjxsqxbj856,2022-12-01,1323.89,,,,,,,,同学|老师
EEF0AA2C54A919DDE053C97975CA4DF4,pjxyqwbj018,2022-12-01,289.0,,,,,,,,同学|老师
EEF0AA2C54B319DDE053C97975CA4DF4,pjxyqxbj932,2022-12-01,123.59,,,,,,,,同学|老师
EEF0AA2C54C519DDE053C97975CA4DF4,pjxuqwbj713,2022-12-01,253.1,,,,,,,,同学|老师
EEF0AA2C54C719DDE053C97975CA4DF4,pjxsqxbj851,2022-12-01,1180.96,,,,,,,,同学|老师
EEF0AA2C54CF19DDE053C97975CA4DF4,pjxsqxbj968,2022-12-01,261.39,,,,,,,,同学|老师
EEF0AA2C5D9319DDE053C97975CA4DF4,pjxyqxbj158,2022-12-01,523.84,,,,,,,,同学|老师
EEF0AA2C5D9619DDE053C97975CA4DF4,pjxyqwbj403,2022-12-01,104.63,,,,,,,,同学|老师
EEF0AA2C5DA519DDE053C97975CA4DF4,pjxyqxbk898,2022-12-01,237.42,,,,,,,,同学|老师
EEF0AA2CA9F319DDE053C97975CA4DF4,pjxyqxbk810,2022-12-01,10.79,,,,,,,,同学|老师
EEF0AA2CA9FC19DDE053C97975CA4DF4,pjxyqxbk210,2022-12-01,67.41,,,,,,,,同学|老师
EEF0AA2CAA0F19DDE053C97975CA4DF4,pjxyqwbj859,2022-12-01,283.21,,,,,,,,同学|老师
EEF0AA2CEC8619DDE053C97975CA4DF4,pjxyqxbk239,2022-12-01,23.87,,,,,,,,同学|老师
EEF0AA2C5BC419DDE053C97975CA4DF4,pjxyqwbj566,2022-12-01,748.61,,,,,,,,同学|老师
EEF0AA2C5BCB19DDE053C97975CA4DF4,pjxyqwbk595,2022-12-01,50.29,,,,,,,,同学|老师
EEF0AA2C5BDC19DDE053C97975CA4DF4,pjxyqxbj032,2022-12-01,293.22,,,,,,,,同学|老师
EEF0AA2C5BE019DDE053C97975CA4DF4,pjxuqwbj717,2022-12-01,56.39,,,,,,,,同学|老师
EEF0AA2C5BE219DDE053C97975CA4DF4,pjxyqxbj559,2022-12-01,169.69,,,,,,,,同学|老师
EEF0AA2C5BE719DDE053C97975CA4DF4,pjxuqwbj454,2022-12-01,1133.19,,,,,,,,同学|老师
EEF0AA2C5BE819DDE053C97975CA4DF4,pjxqqxbj985,2022-12-01,1435.73,,,,,,,,同学|老师
EEF0AA2C08AB19DDE053C97975CA4DF4,pjxyqwbj224,2022-12-01,297.76,,,,,,,,同学|老师
EEF0AA2C08B319DDE053C97975CA4DF4,pjxyqxbj501,2022-12-01,66.75,,,,,,,,同学|老师
EEF0AA2C08D519DDE053C97975CA4DF4,pjxuqwbj858,2022-12-01,385.28,,,,,,,,同学|老师
EEF0AA2CABDE19DDE053C97975CA4DF4,pjxyqwbk551,2022-12-01,51.69,,,,,,,,同学|老师
EEF0AA2CAC2119DDE053C97975CA4DF4,pjxyqxbj162,2022-12-01,377.96,,,,,,,,同学|老师
EEF0AA2CEEB819DDE053C97975CA4DF4,pjxyqxbj780,2022-12-01,969.94,,,,,,,,同学|老师
EEF0AA2C5DB019DDE053C97975CA4DF4,pjxyqwbj034,2022-12-01,117.54,,,,,,,,同学|老师
EEF0AA2C5DC919DDE053C97975CA4DF4,pjxyqwbk638,2022-12-01,410.59,,,,,,,,同学|老师
EEF0AA2C5DCF19DDE053C97975CA4DF4,pjxyqxbk155,2022-12-01,61.11,,,,,,,,同学|老师
EEF0AA2C5DDA19DDE053C97975CA4DF4,pjxyqxbj835,2022-12-01,51.59,,,,,,,,同学|老师
EEF0AA2C5DDB19DDE053C97975CA4DF4,pjxyqxbj636,2022-12-01,172.05,,,,,,,,同学|老师
EEF0AA2C5DEB19DDE053C97975CA4DF4,pjxyqxbj279,2022-12-01,101.19,,,,,,,,同学|老师
EEF0AA2C5DEE19DDE053C97975CA4DF4,pjxyqwbj737,2022-12-01,35.96,,,,,,,,同学|老师
EEF0AA2C0AD819DDE053C97975CA4DF4,pjxyqwbj407,2022-12-01,284.64,,,,,,,,同学|老师
EEF0AA2C0ADF19DDE053C97975CA4DF4,pjxyqwbj053,2022-12-01,180.18,,,,,,,,同学|老师
EEF0AA2C0AE119DDE053C97975CA4DF4,pjwtqxbj931,2022-12-01,209.06,,,,,,,,同学|老师
EEF0AA2C0AE219DDE053C97975CA4DF4,pjxyqwbj108,2022-12-01,114.0,,,,,,,,同学|老师
EEF0AA2C0AE419DDE053C97975CA4DF4,pjxyqwbj401,2022-12-01,112.69,,,,,,,,同学|老师
EEF0AA2C0AF519DDE053C97975CA4DF4,pjxuqwbj621,2022-12-01,102.63,,,,,,,,同学|老师
EEF0AA2C0AFA19DDE053C97975CA4DF4,pjxyqxbj066,2022-12-01,371.08,,,,,,,,同学|老师
EEF0AA2CECA119DDE053C97975CA4DF4,pjxyqwbj422,2022-12-01,264.18,,,,,,,,同学|老师
EEF0AA2CECA719DDE053C97975CA4DF4,pjxyqwbj188,2022-12-01,18.59,,,,,,,,同学|老师
EEF0AA2CECB219DDE053C97975CA4DF4,pjxwxxbj992,2022-12-01,65.19,,,,,,,,同学|老师
EEF0AA2CECD119DDE053C97975CA4DF4,pjxuqwbj562,2022-12-01,194.87,,,,,,,,同学|老师
EEF0AA2CECD819DDE053C97975CA4DF4,pjxyqxbk767,2022-12-01,175.6,,,,,,,,同学|老师
EEF0AA2CECDA19DDE053C97975CA4DF4,pjxyqwbj945,2022-12-01,57.82,,,,,,,,同学|老师
EEF0AA2CECF919DDE053C97975CA4DF4,pjxyqxbj919,2022-12-01,43.5,,,,,,,,同学|老师
EEF0AA2CECFA19DDE053C97975CA4DF4,pjwrqxbj905,2022-12-01,248.22,,,,,,,,同学|老师
EEF0AA2CED0119DDE053C97975CA4DF4,pjxyqxbk185,2022-12-01,212.62,,,,,,,,同学|老师
EEF0AA2C08E119DDE053C97975CA4DF4,pjxuqwbj609,2022-12-01,135.25,,,,,,,,同学|老师
EEF0AA2C08E319DDE053C97975CA4DF4,pjxyqxbk905,2022-12-01,273.91,,,,,,,,同学|老师
EEF0AA2C08E619DDE053C97975CA4DF4,pjxyqxbj954,2022-12-01,330.55,,,,,,,,同学|老师
EEF0AA2C08EF19DDE053C97975CA4DF4,pjxyqwbj877,2022-12-01,115.73,,,,,,,,同学|老师
EEF0AA2C08F719DDE053C97975CA4DF4,pjxsqxbj899,2022-12-01,37.63,,,,,,,,同学|老师
EEF0AA2C08F819DDE053C97975CA4DF4,pjxyqwbj940,2022-12-01,31.09,,,,,,,,同学|老师
EEF0AA2C116719DDE053C97975CA4DF4,pjxyqwbj965,2022-12-01,1152.07,,,,,,,,同学|老师
EEF0AA2C117F19DDE053C97975CA4DF4,pjxyqxbj255,2022-12-01,202.08,,,,,,,,同学|老师
EEF0AA2CEED519DDE053C97975CA4DF4,pjxyqxbl857,2022-12-01,410.01,,,,,,,,同学|老师
EEF0AA2CEEDE19DDE053C97975CA4DF4,pjxyqxbj035,2022-12-01,506.64,,,,,,,,同学|老师
EEF0AA2CEEFA19DDE053C97975CA4DF4,pjxyqwbj820,2022-12-01,2219.85,,,,,,,,同学|老师
EEF0AA2CEF1919DDE053C97975CA4DF4,pjxuqwbj917,2022-12-01,275.1,,,,,,,,同学|老师
EEF0AA2CEF2819DDE053C97975CA4DF4,pjxyqxbj985,2022-12-01,83.45,,,,,,,,同学|老师
EEF0AA2CEF3319DDE053C97975CA4DF4,pjxyqxbk610,2022-12-01,104.8,,,,,,,,同学|老师
EEF0AA2C617019DDE053C97975CA4DF4,pjxyqwbj367,2022-12-01,48.15,,,,,,,,同学|老师
EEF0AA2C0B0319DDE053C97975CA4DF4,pjxrqxbj954,2022-12-01,180.49,,,,,,,,同学|老师
EEF0AA2C0B0419DDE053C97975CA4DF4,pjxyqxbk531,2022-12-01,438.73,,,,,,,,同学|老师
EEF0AA2C0B1B19DDE053C97975CA4DF4,pjxyqxbj282,2022-12-01,105.39,,,,,,,,同学|老师
EEF0AA2C0B4719DDE053C97975CA4DF4,pjxwxxbj970,2022-12-01,173.21,,,,,,,,同学|老师
EEF0AA2C0B4A19DDE053C97975CA4DF4,pjxyqxbj629,2022-12-01,300.74,,,,,,,,同学|老师
EEF0AA2C0B5C19DDE053C97975CA4DF4,pjxyqwbj375,2022-12-01,44.87,,,,,,,,同学|老师
EEF0AA2C136919DDE053C97975CA4DF4,pjxyqxbj113,2022-12-01,81.0,,,,,,,,同学|老师
EEF0AA2C137019DDE053C97975CA4DF4,pjxuqwbj584,2022-12-01,126.12,,,,,,,,同学|老师
EEF0AA2C137419DDE053C97975CA4DF4,pjxyqwbj174,2022-12-01,593.01,,,,,,,,同学|老师
EEF0AA2C137F19DDE053C97975CA4DF4,pjxyqwbk919,2022-12-01,141.42,,,,,,,,同学|老师
EEF0AA2C138019DDE053C97975CA4DF4,pjxyqwbj249,2022-12-01,189.5,,,,,,,,同学|老师
EEF0AA2C138919DDE053C97975CA4DF4,pjxyqxbk477,2022-12-01,46.45,,,,,,,,同学|老师
EEF0AA2CF1D619DDE053C97975CA4DF4,pjxyqwbk749,2022-12-01,24.27,,,,,,,,同学|老师
EEF0AA2CF1D819DDE053C97975CA4DF4,pjxyqxbj094,2022-12-01,33.71,,,,,,,,同学|老师
EEF0AA2CF1E019DDE053C97975CA4DF4,pjxyqxbj272,2022-12-01,74.15,,,,,,,,同学|老师
EEF0AA2CF1F819DDE053C97975CA4DF4,pjxyqxbj312,2022-12-01,74.29,,,,,,,,同学|老师
EEF0AA2CF1FC19DDE053C97975CA4DF4,pjxpqxbj969,2022-12-01,88.57,,,,,,,,同学|老师
EEF0AA2CF21819DDE053C97975CA4DF4,pjxyqxbl758,2022-12-01,240.14,,,,,,,,同学|老师
EEF0AA2CF23719DDE053C97975CA4DF4,pjxwzxkj996,2022-12-01,89.52,,,,,,,,同学|老师
EEF0AA2CA26D19DDE053C97975CA4DF4,pjxyqxbl952,2022-12-01,167.47,,,,,,,,同学|老师
EEF0AA2C119319DDE053C97975CA4DF4,pjxuqwbj914,2022-12-01,260.88,,,,,,,,同学|老师
EEF0AA2C11B119DDE053C97975CA4DF4,pjxyqxbj921,2022-12-01,115.42,,,,,,,,同学|老师
EEF0AA2C11BF19DDE053C97975CA4DF4,pjxyqwbk868,2022-12-01,46.46,,,,,,,,同学|老师
EEF0AA2C11C419DDE053C97975CA4DF4,pjxuqwbj507,2022-12-01,287.02,,,,,,,,同学|老师
EEF0AA2C52B319DDE053C97975CA4DF4,pjxyqxbk683,2022-12-01,47.08,,,,,,,,同学|老师
EEF0AA2C52B819DDE053C97975CA4DF4,pjxwxxbj910,2022-12-01,339.01,,,,,,,,同学|老师
EEF0AA2C52C019DDE053C97975CA4DF4,pjxyqxbk354,2022-12-01,210.92,,,,,,,,同学|老师
EEF0AA2C52CD19DDE053C97975CA4DF4,pjxyqwbj428,2022-12-01,118.72,,,,,,,,同学|老师
EEF0AA2C619719DDE053C97975CA4DF4,pjwrqxbj929,2022-12-01,7.33,,,,,,,,同学|老师
EEF0AA2C619919DDE053C97975CA4DF4,pjxyqxbk377,2022-12-01,84.4,,,,,,,,同学|老师
EEF0AA2C9BE719DDE053C97975CA4DF4,pjxyqwbj664,2022-12-01,518.54,,,,,,,,同学|老师
EEF0AA2C9BEE19DDE053C97975CA4DF4,pjxyqxbj630,2022-12-01,402.07,,,,,,,,同学|老师
EEF0AA2C9BFB19DDE053C97975CA4DF4,pjxyqwbk764,2022-12-01,232.01,,,,,,,,同学|老师
EEF0AA2CA4A719DDE053C97975CA4DF4,pjxyqxbj888,2022-12-01,131.15,,,,,,,,同学|老师
EEF0AA2C139E19DDE053C97975CA4DF4,pjxyqxbl699,2022-12-01,287.72,,,,,,,,同学|老师
EEF0AA2C13B619DDE053C97975CA4DF4,pjxyqxbk330,2022-12-01,115.71,,,,,,,,同学|老师
EEF0AA2C13B819DDE053C97975CA4DF4,pjxyqwbj269,2022-12-01,18.15,,,,,,,,同学|老师
EEF0AA2CA27B19DDE053C97975CA4DF4,pjwtqxbj974,2022-12-01,48.5,,,,,,,,同学|老师
EEF0AA2CA28A19DDE053C97975CA4DF4,pjxuqwbj511,2022-12-01,42.16,,,,,,,,同学|老师
EEF0AA2CA29019DDE053C97975CA4DF4,pjxsqxbj843,2022-12-01,70.08,,,,,,,,同学|老师
EEF0AA2CA29119DDE053C97975CA4DF4,pjxsqxbj892,2022-12-01,108.21,,,,,,,,同学|老师
EEF0AA2CA2D219DDE053C97975CA4DF4,pjxyqwbj809,2022-12-01,2606.68,,,,,,,,同学|老师
EEF0AA2CA2D319DDE053C97975CA4DF4,pjxyqwbj658,2022-12-01,183.5,,,,,,,,同学|老师
EEF0AA2C52E319DDE053C97975CA4DF4,pjxyqxbk553,2022-12-01,97.11,,,,,,,,同学|老师
EEF0AA2C52EC19DDE053C97975CA4DF4,pjxyqxbk927,2022-12-01,53.62,,,,,,,,同学|老师
EEF0AA2C530419DDE053C97975CA4DF4,pjxsqxbj857,2022-12-01,262.59,,,,,,,,同学|老师
EEF0AA2C531419DDE053C97975CA4DF4,pjxuqwbj445,2022-12-01,419.33,,,,,,,,同学|老师
EEF0AA2C529D19DDE053C97975CA4DF4,pjxyqxbj106,2022-12-01,394.01,,,,,,,,同学|老师
EEF0AA2C5BF319DDE053C97975CA4DF4,pjxyqwbk834,2022-12-01,194.15,,,,,,,,同学|老师
EEF0AA2C5C0019DDE053C97975CA4DF4,pjxyqxbk519,2022-12-01,136.74,,,,,,,,同学|老师
EEF0AA2C5C0219DDE053C97975CA4DF4,pjxyqxbj744,2022-12-01,77.3,,,,,,,,同学|老师
EEF0AA2C5C1719DDE053C97975CA4DF4,pjxyqwbj579,2022-12-01,160.84,,,,,,,,同学|老师
EEF0AA2CA4B619DDE053C97975CA4DF4,pjxuqwbj745,2022-12-01,212.4,,,,,,,,同学|老师
EEF0AA2CA4C419DDE053C97975CA4DF4,pjxyqwbj385,2022-12-01,468.57,,,,,,,,同学|老师
EEF0AA2CA4C719DDE053C97975CA4DF4,pjxyqxbl730,2022-12-01,165.11,,,,,,,,同学|老师
EEF0AA2CA4CC19DDE053C97975CA4DF4,pjxyqxbl743,2022-12-01,75.31,,,,,,,,同学|老师
EEF0AA2CA4CF19DDE053C97975CA4DF4,pjxyqwbj935,2022-12-01,33.43,,,,,,,,同学|老师
EEF0AA2CA4E219DDE053C97975CA4DF4,pjxsqxbj954,2022-12-01,470.28,,,,,,,,同学|老师
EEF0AA2CA4E819DDE053C97975CA4DF4,pjxpqxbj977,2022-12-01,182.68,,,,,,,,同学|老师
EEF0AA2CA4FB19DDE053C97975CA4DF4,pjxyqxbj145,2022-12-01,482.77,,,,,,,,同学|老师
EEF0AA2CA50119DDE053C97975CA4DF4,pjxyqxbj392,2022-12-01,81.19,,,,,,,,同学|老师
EEF0AA2C550F19DDE053C97975CA4DF4,pjxwxxbj964,2022-12-01,71.51,,,,,,,,同学|老师
EEF0AA2C551519DDE053C97975CA4DF4,pjxuqwbj814,2022-12-01,251.89,,,,,,,,同学|老师
EEF0AA2C552219DDE053C97975CA4DF4,pjxyqwbj054,2022-12-01,55.53,,,,,,,,同学|老师
EEF0AA2C553319DDE053C97975CA4DF4,pjxyqxbk543,2022-12-01,222.45,,,,,,,,同学|老师
EEF0AA2C553B19DDE053C97975CA4DF4,pjxyqxbj876,2022-12-01,74.17,,,,,,,,同学|老师
EEF0AA2C553F19DDE053C97975CA4DF4,pjxsqxbj966,2022-12-01,177.92,,,,,,,,同学|老师
EEF0AA2C554E19DDE053C97975CA4DF4,pjxyqwbj787,2022-12-01,309.65,,,,,,,,同学|老师
EEF0AA2C555F19DDE053C97975CA4DF4,pjxyqxbj034,2022-12-01,993.87,,,,,,,,同学|老师
EEF0AA2C556119DDE053C97975CA4DF4,pjxsqxbj823,2022-12-01,97.19,,,,,,,,同学|老师
EEF0AA2CEB0119DDE053C97975CA4DF4,pjxyqwbj947,2022-12-01,112.74,,,,,,,,同学|老师
EEF0AA2CAA8519DDE053C97975CA4DF4,pjxyqwbj622,2022-12-01,30.89,,,,,,,,同学|老师
EEF0AA2CAA9419DDE053C97975CA4DF4,pjxyqxbl755,2022-12-01,75.29,,,,,,,,同学|老师
EEF0AA2CAA9A19DDE053C97975CA4DF4,pjxyqwbj764,2022-12-01,2.42,,,,,,,,同学|老师
EEF0AA2CAA9F19DDE053C97975CA4DF4,pjxuqwbj796,2022-12-01,1.07,,,,,,,,同学|老师
EEF0AA2C5C2119DDE053C97975CA4DF4,pjxyqxbj068,2022-12-01,243.17,,,,,,,,同学|老师
EEF0AA2C5C3719DDE053C97975CA4DF4,pjxyqwbj867,2022-12-01,1637.01,,,,,,,,同学|老师
EEF0AA2C5C3819DDE053C97975CA4DF4,pjxpqxbj981,2022-12-01,53.91,,,,,,,,同学|老师
EEF0AA2C5C3F19DDE053C97975CA4DF4,pjxuqwbj714,2022-12-01,161.7,,,,,,,,同学|老师
EEF0AA2C5C4519DDE053C97975CA4DF4,pjxuqwbj876,2022-12-01,561.62,,,,,,,,同学|老师
EEF0AA2C5C5D19DDE053C97975CA4DF4,pjxyqwbj209,2022-12-01,22.71,,,,,,,,同学|老师
EEF0AA2C5C6719DDE053C97975CA4DF4,pjwtqxbj925,2022-12-01,325.35,,,,,,,,同学|老师
EEF0AA2C5C6919DDE053C97975CA4DF4,pjxyqxbk742,2022-12-01,122.26,,,,,,,,同学|老师
EEF0AA2C094419DDE053C97975CA4DF4,pjxyqxbk718,2022-12-01,122.21,,,,,,,,同学|老师
EEF0AA2CAC4519DDE053C97975CA4DF4,pjxyqxbj370,2022-12-01,2.58,,,,,,,,同学|老师
EEF0AA2CAC5119DDE053C97975CA4DF4,pjxyqxbk676,2022-12-01,43.47,,,,,,,,同学|老师
EEF0AA2CAC6F19DDE053C97975CA4DF4,pjxqzxbj980,2022-12-01,244.18,,,,,,,,同学|老师
EEF0AA2CAC7819DDE053C97975CA4DF4,pjxyqwbk949,2022-12-01,82.48,,,,,,,,同学|老师
EEF0AA2CAC9D19DDE053C97975CA4DF4,pjxyqxbk918,2022-12-01,14.8,,,,,,,,同学|老师
EEF0AA2CEF4E19DDE053C97975CA4DF4,pjxyqwbj016,2022-12-01,38.64,,,,,,,,同学|老师
EEF0AA2CEB3319DDE053C97975CA4DF4,pjxyqxbj269,2022-12-01,81.14,,,,,,,,同学|老师
EEF0AA2CEB3419DDE053C97975CA4DF4,pjwtqxbj987,2022-12-01,71.59,,,,,,,,同学|老师
EEF0AA2CEB4219DDE053C97975CA4DF4,pjxyqxbl874,2022-12-01,55.4,,,,,,,,同学|老师
EEF0AA2CEB5A19DDE053C97975CA4DF4,pjwtqxbj921,2022-12-01,1567.55,,,,,,,,同学|老师
EEF0AA2CEB6219DDE053C97975CA4DF4,pjxyqxbj635,2022-12-01,77.29,,,,,,,,同学|老师
ED8C20D81B9C7266E053C97975CA4674,pjxyqxbk683,2022-11-01,86.73,,,,,,,,同学|老师
EEF0AA2CED2319DDE053C97975CA4DF4,pjxyqxbj737,2022-12-01,118.48,,,,,,,,同学|老师
EEF0AA2CED2619DDE053C97975CA4DF4,pjxyqwbj557,2022-12-01,235.35,,,,,,,,同学|老师
EEF0AA2CED4419DDE053C97975CA4DF4,pjxyqxbj454,2022-12-01,66.61,,,,,,,,同学|老师
EEF0AA2CED4619DDE053C97975CA4DF4,pjxyqxbk521,2022-12-01,224.62,,,,,,,,同学|老师
EEF0AA2CED5419DDE053C97975CA4DF4,pjxuqwbj712,2022-12-01,41.34,,,,,,,,同学|老师
EEF0AA2CED6619DDE053C97975CA4DF4,pjxyqxbk910,2022-12-01,111.38,,,,,,,,同学|老师
EEF0AA2CED6D19DDE053C97975CA4DF4,pjxpqxbj926,2022-12-01,29.1,,,,,,,,同学|老师
EEF0AA2CED7919DDE053C97975CA4DF4,pjxyqxbl837,2022-12-01,264.24,,,,,,,,同学|老师
EEF0AA2CED7C19DDE053C97975CA4DF4,pjxxxxbj937,2022-12-01,73.57,,,,,,,,同学|老师
EEF0AA2CED9319DDE053C97975CA4DF4,pjxyqwbj602,2022-12-01,229.16,,,,,,,,同学|老师
EEF0AA2C096A19DDE053C97975CA4DF4,pjxyqxbk190,2022-12-01,209.48,,,,,,,,同学|老师
EEF0AA2C096E19DDE053C97975CA4DF4,pjxyqxbj271,2022-12-01,25.46,,,,,,,,同学|老师
EEF0AA2C097A19DDE053C97975CA4DF4,pjxyqxbj031,2022-12-01,41.92,,,,,,,,同学|老师
EEF0AA2C097B19DDE053C97975CA4DF4,pjxqqxbj988,2022-12-01,172.81,,,,,,,,同学|老师
EEF0AA2C098919DDE053C97975CA4DF4,pjxyqxbj224,2022-12-01,290.69,,,,,,,,同学|老师
EEF0AA2C09A719DDE053C97975CA4DF4,pjxxxxbj968,2022-12-01,86.33,,,,,,,,同学|老师
EEF0AA2C09B719DDE053C97975CA4DF4,pjxyqxbj187,2022-12-01,298.11,,,,,,,,同学|老师
EEF0AA2C09BB19DDE053C97975CA4DF4,pjxsqxbj986,2022-12-01,934.61,,,,,,,,同学|老师
EEF0AA2C11DE19DDE053C97975CA4DF4,pjxyqxbj280,2022-12-01,64.88,,,,,,,,同学|老师
EEF0AA2CEF5C19DDE053C97975CA4DF4,pjxyqwbj662,2022-12-01,1769.35,,,,,,,,同学|老师
EEF0AA2CEF5D19DDE053C97975CA4DF4,pjxuqwbj654,2022-12-01,117.86,,,,,,,,同学|老师
EEF0AA2CEF5F19DDE053C97975CA4DF4,pjxyqwbk796,2022-12-01,1376.34,,,,,,,,同学|老师
EEF0AA2CEF7619DDE053C97975CA4DF4,pjxyqxbj769,2022-12-01,269.55,,,,,,,,同学|老师
EEF0AA2CEF9B19DDE053C97975CA4DF4,pjxyqxbl738,2022-12-01,37.68,,,,,,,,同学|老师
ED9F6757F3BD0F2AE053C97975CA2718,pjxyqwbj870,2022-11-01,318.8,,,,,,,,同学|老师
ED9F67582CC60F2AE053C97975CA2718,pjxyqwbj452,2022-11-01,45.95,,,,,,,,同学|老师
EEF0AA2CF25C19DDE053C97975CA4DF4,pjxrqxbj972,2022-12-01,198.41,,,,,,,,同学|老师
EEF0AA2CF29A19DDE053C97975CA4DF4,pjxrqxbj951,2022-12-01,29.58,,,,,,,,同学|老师
EEF0AA2CF2B019DDE053C97975CA4DF4,pjxyqxbk772,2022-12-01,218.2,,,,,,,,同学|老师
EEF0AA2CF2B519DDE053C97975CA4DF4,pjwtqxbj952,2022-12-01,130.18,,,,,,,,同学|老师
EEF0AA2CF2C019DDE053C97975CA4DF4,pjxyqxbj319,2022-12-01,221.25,,,,,,,,同学|老师
EEF0AA2CA2F119DDE053C97975CA4DF4,pjwrqxbj925,2022-12-01,108.86,,,,,,,,同学|老师
EEF0AA2C122A19DDE053C97975CA4DF4,pjxwxxbj941,2022-12-01,241.02,,,,,,,,同学|老师
EEF0AA2C122F19DDE053C97975CA4DF4,pjxuqwbj905,2022-12-01,63.41,,,,,,,,同学|老师
EEF0AA2C123119DDE053C97975CA4DF4,pjxyqwbj950,2022-12-01,636.65,,,,,,,,同学|老师
EEF0AA2C124819DDE053C97975CA4DF4,pjxyqwbj185,2022-12-01,88.31,,,,,,,,同学|老师
EEF0AA2C124F19DDE053C97975CA4DF4,pjxyqxbl843,2022-12-01,18.27,,,,,,,,同学|老师
EEF0AA2C125619DDE053C97975CA4DF4,pjxyqxbj528,2022-12-01,497.61,,,,,,,,同学|老师
EEF0AA2C532A19DDE053C97975CA4DF4,pjxpqxbj976,2022-12-01,56.55,,,,,,,,同学|老师
EEF0AA2C533219DDE053C97975CA4DF4,pjxyqwbj522,2022-12-01,10.75,,,,,,,,同学|老师
EEF0AA2C535919DDE053C97975CA4DF4,pjxuqwbj952,2022-12-01,738.19,,,,,,,,同学|老师
EEF0AA2C9C0E19DDE053C97975CA4DF4,pjxyqwbk724,2022-12-01,318.81,,,,,,,,同学|老师
EEF0AA2C9C1519DDE053C97975CA4DF4,pjxyqxbk782,2022-12-01,85.92,,,,,,,,同学|老师
EEF0AA2C9C5319DDE053C97975CA4DF4,pjxyqwbj312,2022-12-01,152.49,,,,,,,,同学|老师
EEF0AA2C9C5E19DDE053C97975CA4DF4,pjxsqxbj886,2022-12-01,22.35,,,,,,,,同学|老师
EEF0AA2CA52919DDE053C97975CA4DF4,pjxyqxbj251,2022-12-01,270.88,,,,,,,,同学|老师
