KS_XH(学号),KS_YYJB(语言级别),KS_CJ(成绩)
pjxyqwbk869,2,429.0
pjxsqxbj777,2,473.0
pjxyqxbk131,2,400.0
pjxuqwbj515,2,310.0
pjxyqwbk662,2,445.0
pjxyqwbk594,2,372.0
pjxyqxbl817,2,416.0
pjxuqwbj477,2,447.0
pjxyqxbl810,2,454.0
pjxsqxbj920,2,434.0
pjxyqxbk683,2,540.0
pjxyqxbk703,2,448.0
pjxyqxbj638,2,402.0
pjxyqwbj799,2,379.0
pjxyqxbk095,2,441.0
pjxyqxbk098,2,326.0
pjxyqxbk107,2,320.0
pjxyqxbk097,2,341.0
pjxyqwbk859,2,417.0
pjxyqxbk105,2,348.0
pjxyqxbk116,2,451.0
pjxyqxbk101,2,557.0
pjxsqxbj786,2,352.0
pjxyqwbk866,2,369.0
pjxyqxbk115,2,464.0
pjxyqwbk754,2,416.0
pjxyqxbk154,2,405.0
pjxyqxbk171,2,404.0
pjxyqxbl904,2,386.0
pjxyqxbl905,2,465.0
pjxuqwbj491,2,352.0
pjxyqxbj562,2,330.0
pjxyqwbj248,2,489.0
pjxyqwbj277,2,434.0
pjxyqxbj054,2,360.0
pjxuqwbj873,2,438.0
pjxyqxbk684,2,424.0
pjxyqxbk495,1,464.0
pjxyqxbk075,2,281.0
pjxyqwbk724,2,410.0
pjxyqwbk834,2,507.0
pjxyqwbk835,2,360.0
pjxyqxbk135,2,451.0
pjxyqwbk839,2,377.0
pjxyqwbk838,2,297.0
pjxyqxbk076,2,314.0
pjxyqwbk856,2,428.0
pjxyqxbk150,2,483.0
pjxwzxkj992,2,405.0
pjxyqxbl886,2,360.0
pjxyqxbl906,2,493.0
pjwrqxbj945,2,322.0
pjxyqxbk590,2,406.0
pjxuqwbj605,1,383.0
pjxuqwbj786,1,376.0
pjxyqxbj323,1,0.0
pjxyqxbk086,2,357.0
pjxyqwbk845,2,362.0
pjwrqxbj949,2,468.0
pjxuqwbj512,2,242.0
pjxyqwbj191,2,302.0
pjxyqxbk597,2,376.0
pjxyqxbk604,2,335.0
pjxsqxbj863,2,370.0
pjxrqxbj972,2,329.0
pjxwzxbj988,2,399.0
pjwrqxbj905,2,341.0
pjxtztbj990,2,409.0
pjxyqxbk583,2,283.0
pjxyqxbj012,1,459.0
pjxyqxbj319,1,429.0
pjxyqxbj100,1,416.0
pjxyqxbj754,1,356.0
pjxyqxbj769,1,484.0
pjxyqxbj756,1,452.0
pjxyqwbj889,1,445.0
pjxyqxbj749,1,394.0
pjxwxxbj907,2,456.0
pjxyqxbk090,2,439.0
pjxyqxbk070,2,540.0
pjxyqwbk829,2,391.0
pjwtqxbj972,2,0.0
pjxxxxbj981,2,424.0
pjxyqxbj038,2,0.0
pjxyqxbj040,2,459.0
pjxuqwbj691,2,458.0
pjxyqwbj435,2,461.0
pjxyqxbj031,2,443.0
pjxyqwbj385,2,0.0
pjxyqxbk847,2,510.0
pjxyqxbk923,2,428.0
pjxyqxbk927,2,370.0
pjxyqwbj380,2,446.0
pjxyqxbk909,2,317.0
pjxrqxbj930,2,391.0
pjxyqxbk910,2,404.0
pjxuqwbj655,2,415.0
pjxuqwbj647,2,408.0
pjxyqxbj546,2,517.0
pjxuqwbj606,2,585.0
pjxxxxbj908,2,393.0
pjxyqwbj201,2,487.0
pjxyqxbk649,2,466.0
pjxyqxbk640,2,538.0
pjxyqxbj114,2,381.0
pjxyqwbj604,2,330.0
pjxuqwbj783,2,385.0
pjxyqxbj765,2,343.0
pjxyqxbj762,2,455.0
pjxuqwbj892,2,533.0
pjxvzxbj997,2,415.0
pjxwzxbj993,2,339.0
pjxuqwbj905,2,364.0
pjxyqxbj772,2,464.0
pjxyqwbj876,2,440.0
pjxyqwbj877,2,445.0
pjxyqwbj890,2,418.0
pjxyqxbj781,2,325.0
pjxuqwbj898,2,345.0
pjxuqwbj770,2,446.0
pjvyzxbj997,2,373.0
pjxyqwbj888,2,0.0
pjxyqxbj100,1,460.0
pjxyqxbj754,1,386.0
pjxuzxbj997,1,458.0
pjxyqxbk677,2,455.0
pjxyqxbj119,2,0.0
pjxyqxbk665,2,431.0
pjxyqxbk634,2,599.0
pjxyqxbk681,2,392.0
pjxyqxbk661,2,254.0
pjxyqxbk633,2,434.0
pjxyqxbk631,2,0.0
pjxyqwbj207,2,399.0
pjxyqxbj961,2,358.0
pjxyqxbj769,2,398.0
pjxyqxbj788,2,386.0
pjxyqxbj957,2,343.0
pjxuqwbj974,2,402.0
pjxyqxbj753,2,323.0
pjxyqxbj756,2,317.0
pjxuqwbj903,2,432.0
pjxyqxbj777,2,435.0
pjxyqwbj883,2,290.0
pjxyqxbj784,2,367.0
pjxyqxbj749,1,437.0
pjxyqxbj682,2,453.0
pjxyqxbk627,2,380.0
pjxyqxbj545,2,367.0
pjxyqxbk655,2,399.0
pjxyqxbk643,2,397.0
pjxyqxbk199,2,503.0
pjxyqwbj225,2,564.0
pjxyqwbj232,2,517.0
pjxyqxbk642,2,512.0
pjxuqwbj637,2,412.0
pjxyqwbj305,2,433.0
pjxuqwbj638,2,0.0
pjxyqxbk811,2,0.0
pjxyqxbl990,1,434.0
pjxuqwbj497,1,384.0
pjxyqxbj740,2,317.0
pjxyqxbj789,2,384.0
pjxyqwbj889,2,331.0
pjxyqxbj776,2,341.0
pjxyqxbj779,2,364.0
pjxuqwbj894,2,428.0
pjxyqxbj761,2,334.0
pjxyqxbj736,2,420.0
pjxyqxbj757,2,417.0
pjxyqxbj744,2,435.0
pjxyqwbj886,2,377.0
pjxyqwbj873,2,399.0
pjxyqwbj872,2,409.0
pjxyqxbj750,2,424.0
pjxyqxbk419,1,500.0
pjxyqxbl753,1,401.0
pjxyqxbk715,2,463.0
pjxyqwbj321,2,0.0
pjxqqxbj975,2,461.0
pjxuqwbj634,2,457.0
200307700011,2,431.0
pjxyqxbk820,2,565.0
pjxyqwbj318,2,514.0
pjxqzxbj980,1,454.0
pjxwxxbj930,2,335.0
pjxyqwbj084,2,475.0
pjxyqxbk442,2,357.0
pjxwxxbj927,2,360.0
pjxyqxbk414,2,379.0
pjxyqwbj077,2,381.0
pjxyqxbk787,2,0.0
pjxyqxbk428,2,443.0
pjxuqwbj468,1,399.0
pjxyqwbk642,1,290.0
pjxyqwbk652,1,313.0
pjxyqxbl858,1,387.0
pjxxxxbj921,2,465.0
pjxuqwbj633,2,385.0
pjwuzxbj995,2,330.0
pjxxxxbj923,2,450.0
pjxyqwbk562,2,417.0
pjxyqxbk411,2,0.0
pjxuqwbj632,2,329.0
pjxyqxbj403,1,424.0
pjxwxxbj941,1,464.0
pjxqzxbj979,1,363.0
pjxwxxbj949,1,369.0
pjxyqwbk622,1,420.0
pjxyqwbk623,1,411.0
pjxwxxbj934,2,413.0
pjxsqxbj843,2,436.0
pjxuqwbj552,2,405.0
pjxuqwbj551,2,512.0
pjxuqwbj470,2,382.0
pjxyqwbk559,2,302.0
pjxyqwbk541,2,272.0
pjxyqxbl757,2,374.0
pjxyqxbk934,2,355.0
pjxyqxbj952,2,475.0
pjxuqwbj967,2,0.0
pjxuqwbj786,1,379.0
pjxyqxbj323,1,452.0
pjxyqwbj631,1,439.0
pjxsqxbj986,2,407.0
pjxyqwbj857,2,431.0
pjxyqxbk500,2,364.0
pjxyqwbj116,2,411.0
pjxyqxbk506,2,505.0
pjxyqxbk503,2,451.0
pjwtqxbj993,2,386.0
pjxwxxbj943,2,409.0
pjxyqwbj090,2,487.0
pjxyqwbj088,2,426.0
pjxsqxbj996,2,467.0
pjxyqxbk460,2,297.0
pjwrqxbj998,2,370.0
pjxyqwbj348,2,394.0
pjxyqwbj367,2,239.0
pjxyqwbj327,2,0.0
pjxyqwbj339,2,484.0
pjxyqxbk865,2,390.0
pjxuqwbj838,2,424.0
pjxyqxbj950,2,0.0
pjxyqxbj949,2,455.0
pjxyqxbk861,2,469.0
pjxyqwbj333,2,417.0
pjxsqxbj885,2,446.0
pjxyqwbj669,2,398.0
pjxyqxbj371,2,507.0
pjxuqwbj787,2,356.0
pjxyqwbj663,2,371.0
pjxyqxbj332,2,0.0
pjxyqxbj359,2,358.0
pjxyqxbk863,2,409.0
pjxrqxbj919,2,516.0
pjxyqxbj182,2,365.0
pjxuqwbj839,2,518.0
pjxyqwbj325,2,426.0
pjxyqxbk846,2,519.0
pjxyqwbj322,2,0.0
pjxyqxbj947,2,330.0
pjxyqwbj334,2,372.0
pjxyqwbj331,2,390.0
pjwtqxbj922,2,468.0
pjxuqwbj658,2,399.0
pjxuqwbj650,2,0.0
pjxyqwbj662,2,411.0
pjxqzxbj997,2,296.0
pjxqqxbj986,2,401.0
pjxyqwbj656,2,482.0
pjxqzxbj996,2,424.0
pjxwxxbj953,2,352.0
pjxyqxbk943,2,421.0
pjxuqwbj665,2,392.0
pjxyqxbk923,2,414.0
pjxyqxbk927,2,449.0
pjxyqwbj380,2,343.0
pjxrqxbj930,2,0.0
pjxyqxbk910,2,462.0
pjxuqwbj655,2,412.0
pjxuqwbj695,1,416.0
pjxuqwbj694,1,341.0
pjxyqxbj347,2,371.0
pjxyqxbj348,2,394.0
pjxsqxbj881,2,385.0
pjxyqwbj651,2,492.0
pjxyqxbj340,2,559.0
pjxuqwbj788,2,449.0
pjxyqwbj236,2,578.0
pjxxxxbj908,2,459.0
pjxyqxbk640,2,475.0
pjxyqxbj114,2,338.0
pjxyqxbk647,2,389.0
pjxyqxbk662,2,393.0
pjxyqxbk634,2,0.0
pjxyqwbj660,2,356.0
pjxyqxbj337,2,405.0
pjxuqwbj785,2,431.0
pjxyqxbj325,2,387.0
pjxyqwbj632,2,371.0
pjxuqwbj781,2,370.0
pjxsqxbj874,2,491.0
pjxyqxbj305,2,317.0
pjxyqwbj622,2,454.0
pjxyqxbk661,2,278.0
pjxyqxbk633,2,347.0
pjxyqxbk632,2,0.0
pjxyqwbj207,2,435.0
pjxyqxbk630,2,475.0
pjxyqxbk629,2,418.0
pjxyqwbj156,1,443.0
pjxuqwbj980,1,366.0
pjxyqxbj610,1,451.0
pjxyqwbj630,2,515.0
pjxsqxbj871,2,543.0
pjxyqxbj293,2,450.0
pjxyqxbj290,2,515.0
pjxyqxbj285,2,469.0
pjxyqwbj608,2,418.0
pjxqqxbj981,2,428.0
pjxyqxbk657,2,382.0
pjxyqxbk656,2,475.0
pjxyqxbk627,2,406.0
pjxyqxbk643,2,389.0
pjxyqwbj224,2,0.0
pjxyqwbj232,2,0.0
pjxyqwbj188,2,339.0
pjxuqwbj637,2,0.0
pjxyqxbk825,2,416.0
pjxyqxbk823,2,342.0
pjxrqxbj914,2,532.0
pjxyqxbk715,2,554.0
pjxqqxbj975,2,433.0
pjxyqxbk903,2,437.0
pjxyqxbk898,2,443.0
pjxyqxbk895,2,383.0
pjxrqxbj928,2,384.0
pjxyqxbk889,2,460.0
pjxyqxbk882,2,417.0
pjxyqxbk567,1,398.0
pjxuqwbj750,1,515.0
pjxyqxbj241,1,396.0
pjxyqxbj370,2,380.0
pjxxztbj998,2,286.0
pjxyqwbj624,2,414.0
pjxuqwbj778,2,394.0
pjxyqwbj621,2,428.0
pjxyqxbj284,2,358.0
pjxyqwbj611,2,0.0
pjxyqxbj282,2,362.0
pjxyqxbj280,2,443.0
pjxyqwbj605,2,0.0
pjxsqxbj877,2,0.0
pjxyqwbj837,2,418.0
pjxuqwbj644,2,0.0
pjxuqwbj958,2,395.0
pjxyqxbk836,2,368.0
pjxyqwbj302,2,400.0
pjxyqxbk572,2,377.0
pjxyqwbj316,2,396.0
pjxyqwbj312,2,509.0
pjxyqxbk792,2,432.0
pjxyqwbj986,2,293.0
pjxyqxbk936,2,377.0
pjxyqwbj356,2,483.0
pjxuqwbj651,2,342.0
pjxyqxbk867,2,521.0
pjxyqwbj338,2,508.0
pjxyqwbj341,2,394.0
pjxyqwbj340,2,404.0
pjxyqxbj250,1,390.0
pjxuqwbj925,1,362.0
pjxuqwbj784,2,522.0
pjxsqxbj880,2,437.0
pjxyqwbj636,2,449.0
pjxyqwbj617,2,462.0
pjxyqxbj296,2,403.0
pjxyqxbj301,2,506.0
pjxyqxbj294,2,477.0
pjxyqwbj634,2,0.0
pjxyqxbj327,2,362.0
pjxyqxbk826,2,480.0
pjxrqxbj918,2,411.0
pjxyqxbk822,2,565.0
pjxuqwbj642,2,457.0
pjxyqxbk804,2,412.0
pjxyqxbk791,2,406.0
pjxyqxbj174,2,529.0
pjxyqxbk813,2,414.0
pjxyqxbk799,2,462.0
pjxyqxbk812,2,368.0
pjxyqxbk807,2,347.0
pjxuqwbj643,2,462.0
pjxyqxbj952,2,383.0
pjxyqwbj367,2,466.0
pjxyqxbk854,2,366.0
pjxyqwbj328,2,438.0
pjxyqwbj326,2,426.0
pjxyqxbk853,2,393.0
pjxwxxbj960,2,0.0
pjwtqxbj921,2,361.0
pjxyqwbj379,2,582.0
pjxyqxbk861,2,453.0
pjxyqwbj333,2,294.0
pjxrqxbj919,2,434.0
pjxyqwbk855,1,437.0
pjxyqwbj625,2,398.0
pjxyqxbj317,2,394.0
pjxyqwbj627,2,414.0
pjxyqxbk827,2,433.0
pjxyqwbj299,2,295.0
pjxuqwbj641,2,532.0
pjxuqwbj600,2,446.0
pjxyqwbj300,2,533.0
pjxyqxbk816,2,0.0
pjxyqxbk801,2,428.0
pjxyqxbk625,2,448.0
pjxyqwbj456,2,402.0
pjxqqxbj977,2,446.0
pjxyqwbj452,2,376.0
pjxyqxbj015,2,377.0
pjxyqxbj046,2,0.0
pjxyqxbk855,2,0.0
pjxyqxbj182,2,360.0
pjxyqxbk950,2,471.0
pjxyqxbj945,2,0.0
pjxyqwbj325,2,396.0
pjxyqxbk844,2,429.0
pjxyqxbk843,2,494.0
pjxyqwbj334,2,259.0
pjxyqwbj331,2,395.0
pjwtqxbj922,2,387.0
pjxuqwbj658,2,279.0
pjxuqwbj650,2,403.0
pjxyqxbk943,2,374.0
pjxyqwbk828,1,424.0
pjxyqxbk043,1,438.0
pjxuqwbj723,2,371.0
pjxuqwbj724,2,594.0
pjxyqxbj132,2,361.0
pjxyqwbj557,2,462.0
pjxyqxbk937,2,360.0
pjxxxxbj963,2,592.0
pjxyqxbk945,2,0.0
pjxyqwbj384,2,394.0
pjxyqwbj090,2,491.0
pjxyqwbj089,2,444.0
pjxyqwbj088,2,400.0
pjwrqxbj984,2,441.0
pjxsqxbj996,2,429.0
pjxyqxbk489,2,445.0
pjxyqxbk547,2,0.0
pjwrqxbj998,2,418.0
pjxpqxbj927,2,431.0
pjxxxxbj957,2,527.0
pjxsqxbj885,2,359.0
pjxxxxbj958,2,545.0
pjxqqxbj988,2,0.0
pjxuqwbj980,1,372.0
pjxyqxbj610,1,407.0
pjxyqxbj967,1,450.0
pjxpqxbj978,1,471.0
pjxyqxbk935,2,527.0
pjxxxxbj966,2,413.0
pjxyqxbk918,2,0.0
pjxyqxbk915,2,300.0
pjxyqxbk911,2,453.0
pjxyqwbj375,2,412.0
pjxuqwbj449,2,318.0
pjxwxxbj967,2,365.0
pjxyqwbj369,2,416.0
pjxsqxbj884,2,0.0
pjxyqxbj371,2,420.0
pjxyqwbj673,2,0.0
pjxuqwbj787,2,373.0
pjxyqxbj332,2,398.0
pjxyqxbj359,2,343.0
pjxxxxbj953,2,453.0
pjxyqxbj743,2,428.0
pjxyqwbj658,2,453.0
pjxqzxbj997,2,392.0
pjxqzxbj996,2,398.0
pjxwxxbj953,2,422.0
pjxsqxbj962,1,379.0
pjxtztbj989,1,384.0
pjxyqxbj068,1,422.0
pjxuqwbj935,1,388.0
pjxuzxbj986,1,374.0
pjxxztbj990,1,452.0
pjxyqxbk732,1,0.0
pjxyqwbk504,1,288.0
pjxtztbj985,1,335.0
pjxsqxbj751,1,301.0
pjxqzxbj967,1,267.0
pjxqqxbj983,2,346.0
pjxyqxbj347,2,326.0
pjxsqxbj882,2,437.0
pjxyqxbj348,2,355.0
pjxyqxbj345,2,271.0
pjxsqxbj881,2,345.0
pjxyqxbj340,2,408.0
pjxyqxbj334,2,351.0
pjxyqwbj648,2,542.0
pjxuqwbj788,2,432.0
pjxyqwbj278,1,441.0
pjxyqxbk779,1,369.0
pjxyqxbj832,1,386.0
pjxuqwbj705,1,392.0
pjxyqxbj984,1,356.0
pjxyqxbj812,1,386.0
pjxwzxbj998,1,395.0
pjxsqxbj827,1,452.0
pjxsqxbj823,1,451.0
pjxuqwbj695,1,385.0
pjxyqxbl984,1,390.0
pjxyqxbk149,1,369.0
pjxyqwbk884,1,0.0
pjxyqxbk148,1,479.0
pjxyqwbk862,1,412.0
pjxyqxbj358,2,397.0
pjxuqwbj785,2,402.0
pjxyqxbj325,2,375.0
pjxyqwbj632,2,358.0
pjxuqwbj781,2,279.0
pjxsqxbj874,2,489.0
pjxyqxbj314,2,432.0
pjxxxxbj955,2,463.0
pjxyqwbj622,2,425.0
pjxyqxbk269,1,371.0
pjxqzxbj971,1,424.0
pjxrqxbj905,1,457.0
pjxyqxbj615,1,430.0
pjxyqwbk855,1,360.0
pjxyqwbk828,1,415.0
pjxyqxbk043,1,332.0
pjxwxxbj905,1,466.0
pjxsqxbj871,2,443.0
pjxyqxbj288,2,423.0
pjxyqxbj293,2,393.0
pjxyqxbj283,2,463.0
pjxyqxbj285,2,445.0
pjxqqxbj981,2,441.0
pjxyqxbj361,2,444.0
pjxyqxbj312,2,462.0
pjxqzxbj973,1,435.0
pjxyqwbk865,1,328.0
pjxyqxbj241,1,399.0
pjxyqxbj250,1,405.0
pjxuqwbj925,1,310.0
pjxyqwbj288,1,0.0
pjxyqxbk765,1,439.0
pjxyqxbl980,1,348.0
pjxyqwbk741,1,398.0
pjxyqwbk777,1,486.0
pjxyqxbj284,2,418.0
pjxyqwbj611,2,532.0
pjxyqxbj279,2,371.0
pjxyqxbj282,2,369.0
pjxyqxbj280,2,355.0
pjxyqwbj605,2,412.0
pjxsqxbj877,2,450.0
pjxyqwbj640,2,422.0
pjxyqwbj636,2,414.0
pjxuqwbj954,1,354.0
pjxtztbj996,1,372.0
pjxyqxbk753,1,382.0
pjxyqwbj279,1,338.0
pjxyqxbj717,2,358.0
pjxyqxbj722,2,523.0
pjxyqxbj725,2,340.0
pjxyqwbj852,2,526.0
pjxyqxbj733,2,489.0
pjxyqwbk701,1,0.0
pjxyqwbk642,1,303.0
pjxyqwbk652,1,367.0
pjxyqxbl858,1,370.0
pjxyqwbk622,1,420.0
pjxyqwbk623,1,390.0
pjxyqxbl837,1,443.0
pjxuqwbj708,2,434.0
pjxyqxbj092,2,433.0
pjxyqxbj074,2,528.0
pjxyqxbj073,2,371.0
pjxyqxbj084,2,393.0
pjxwxxbj963,1,557.0
pjxyqxbj113,2,501.0
pjxyqxbj120,2,355.0
pjxyqxbj121,2,436.0
pjxyqwbj500,2,392.0
pjxyqxbj106,2,476.0
pjxyqwbj492,2,299.0
pjxyqxbj105,2,327.0
pjxyqwbj487,2,446.0
pjxyqwbj488,2,337.0
pjxyqxbj093,2,339.0
pjxyqxbk553,2,319.0
pjxqzxbj984,2,463.0
pjxyqxbl896,1,404.0
pjxyqxbl816,1,424.0
pjxsqxbj764,1,401.0
pjxsqxbj778,2,477.0
pjxyqxbk243,2,611.0
pjxsqxbj790,2,
pjxyqxbk263,2,408.0
pjxwzxkj998,2,450.0
pjxyqxbk272,2,465.0
pjxyqxbk277,2,437.0
pjxyqxbk276,2,464.0
pjxyqwbk949,2,333.0
pjxyqxbk158,2,476.0
pjvyzxbj998,1,330.0
pjxyqxbk302,1,327.0
pjxyqxbk287,1,481.0
pjxyqwbj164,2,531.0
pjxsqxbj984,2,476.0
pjxyqxbk539,2,341.0
pjxyqxbk556,2,312.0
pjxqzxbj983,2,278.0
pjxyqxbk535,2,266.0
pjwrqxbj993,2,385.0
pjxyqwbj146,2,390.0
pjxyqxbk537,2,374.0
pjxuqwbj580,2,453.0
pjwrqxbj992,2,512.0
pjxuqwbj583,2,548.0
pjxyqxbk551,2,344.0
pjxuqwbj582,2,404.0
pjxxxxbj944,2,0.0
pjxrqxbj894,2,466.0
pjxyqxbl891,1,442.0
pjxyqwbk671,1,407.0
pjxyqxbk195,1,399.0
pjxyqxbk595,1,383.0
pjxrqxbj971,1,374.0
pjxwzxbj987,2,487.0
pjxuqwbj527,2,414.0
pjxyqxbk222,2,415.0
pjxyqwbk942,2,440.0
pjxyqwbk931,2,503.0
pjxyqwbk943,2,477.0
pjxyqxbk190,2,378.0
pjxyqwbk951,2,428.0
pjxyqxbk138,2,454.0
pjxxzxkj995,2,497.0
pjxyqwbj591,1,445.0
pjxuzvbj996,1,0.0
pjxyqxbl678,1,395.0
pjxyqxbl677,1,0.0
pjxuqwbj443,1,360.0
pjxrqxbj898,2,465.0
pjxsqxbj994,2,526.0
pjxyqxbk469,2,428.0
pjxyqwbj101,2,476.0
pjxqzxbj982,2,333.0
pjxsqxbj983,2,469.0
pjxyqxbk522,2,421.0
pjxyqxbk579,1,381.0
pjxyqxbj795,1,418.0
pjxuzxbj987,1,389.0
pjxvzxbj989,1,428.0
pjxuqwbj783,2,377.0
pjxyqxbj765,2,423.0
pjxyqxbj762,2,464.0
pjxyqwbk899,2,314.0
pjxyqxbk147,2,448.0
pjxyqxbk218,2,340.0
pjxwzxkj985,2,468.0
pjxyqwbk919,2,376.0
pjxxxxbj910,2,338.0
pjxyqwbk928,2,502.0
pjvyzxbj993,1,355.0
pjvyzxbj995,1,317.0
pjxyqwbj617,2,400.0
pjxyqxbj296,2,365.0
pjxyqxbj301,2,423.0
pjxyqwbj634,2,279.0
pjxyqxbj327,2,288.0
pjxsqxbj873,2,547.0
pjxyqxbk520,2,491.0
pjxuqwbj992,2,400.0
pjxqqxbj959,2,483.0
pjxwxxbj944,2,441.0
pjxuqwbj564,2,451.0
pjxxxxbj942,2,425.0
pjxuqwbj796,2,328.0
pjxyqwbj133,2,0.0
pjxyqxbk454,2,413.0
pjxyqxbj760,2,0.0
pjxyqwbj877,2,447.0
pjxyqwbj890,2,411.0
pjxuqwbj898,2,426.0
pjvyzxbj997,2,422.0
pjxyqwbj888,2,349.0
pjxyqxbj961,2,307.0
pjxyqxbj788,2,306.0
pjxyqxbj957,2,399.0
pjxyqxbj753,2,309.0
pjxyqxbk116,2,390.0
pjxyqwbk866,2,374.0
pjxyqwbj625,2,462.0
pjxyqwbj627,2,313.0
pjxyqxbj964,2,373.0
pjxyqxbk479,2,331.0
pjxyqxbk497,2,383.0
pjxuqwbj585,2,332.0
pjxpqxbj924,2,302.0
pjxyqxbk458,2,324.0
pjxyqxbk470,2,286.0
pjxyqxbk464,2,404.0
pjxxxxbj937,2,492.0
pjxyqwbj497,2,314.0
pjxyqxbk513,2,359.0
pjxyqwbj130,2,441.0
pjxyqwbj159,2,238.0
pjxuqwbj566,2,345.0
pjwrqxbj911,2,279.0
pjxyqwbj100,2,491.0
pjxuqwbj562,2,366.0
pjxsqxbj980,2,457.0
pjxuqwbj903,2,390.0
pjxyqxbj777,2,284.0
pjxyqxbj789,2,320.0
pjxuqwbj894,2,389.0
pjxyqxbj736,2,344.0
pjxyqxbj757,2,403.0
pjxyqxbj744,2,445.0
pjxyqwbj886,2,247.0
pjxyqxbj739,2,472.0
pjxyqwbk724,2,433.0
pjxyqxbk135,2,513.0
pjxyqxbk076,2,442.0
pjxyqxbk080,2,287.0
pjxyqxbk090,2,430.0
pjxyqwbj678,2,523.0
pjxyqwbj677,2,425.0
pjxyqwbj691,2,590.0
pjxyqxbj404,2,433.0
pjxuqwbj797,2,371.0
pjxyqxbj412,2,404.0
pjxyqxbj419,2,409.0
pjxyqxbj400,2,360.0
pjxyqwbj685,2,387.0
pjwrqxbj988,2,512.0
pjxyqwbj699,2,0.0
pjxyqxbj410,2,0.0
pjxyqxbk486,2,498.0
pjxyqwbj153,2,489.0
pjxuqwbj558,2,346.0
pjxyqwbj865,2,433.0
pjxyqxbk472,2,446.0
pjxyqwbj646,2,391.0
pjxyqxbj989,2,339.0
pjxwxxbj930,2,323.0
pjxyqwbj085,2,525.0
pjxyqxbk444,2,429.0
pjxyqxbk442,2,384.0
pjxyqxbk445,2,458.0
pjxyqxbk448,2,449.0
pjxyqwbj086,2,538.0
pjxyqwbj082,2,514.0
pjxyqwbj078,2,508.0
pjxyqxbk414,2,362.0
pjxyqwbj077,2,315.0
pjxyqxbk787,2,373.0
pjxuqwbj631,2,308.0
pjxyqxbk428,2,413.0
pjxyqxbk079,2,443.0
pjxyqxbk070,2,501.0
pjxyqwbk829,2,376.0
pjxxzxkj997,2,405.0
pjxyqwbk813,2,423.0
pjxyqxbk067,2,395.0
pjxyqxbk198,2,415.0
pjxyqxbk208,2,387.0
pjxyqxbk065,2,394.0
pjxyqxbk052,2,485.0
pjxyqxbk053,2,380.0
pjxyqxbj397,2,0.0
pjxyqwbk536,2,0.0
pjxyqwbk538,2,508.0
pjxyqwbk534,2,583.0
pjxyqxbl739,2,414.0
pjxyqxbj895,2,525.0
pjxyqxbj907,2,528.0
pjxyqxbj840,2,0.0
pjxyqwbj961,2,438.0
pjxyqxbj918,2,545.0
pjxyqxbl737,2,556.0
pjxyqwbk844,2,441.0
pjxyqwbj940,2,488.0
pjxsqxbj957,2,458.0
pjxyqwbj926,2,0.0
pjxyqxbj987,2,311.0
pjxyqxbk474,2,459.0
pjxyqxbj985,2,379.0
pjxqqxbj957,2,434.0
pjwtqxbj998,2,530.0
pjxuqwbj572,2,548.0
pjxwxxbj940,2,363.0
pjxyqxbk457,2,376.0
pjxyqwbj095,2,480.0
pjxsqxbj843,2,390.0
pjxyqxbk501,2,0.0
pjxyqxbk505,2,552.0
pjwtqxbj993,2,463.0
pjxwxxbj943,2,425.0
pjxwxxbj924,2,0.0
pjxxxxbj921,2,0.0
pjxxxxbj933,2,0.0
pjwuzxbj995,2,334.0
pjxyqxbk415,2,401.0
pjxxxxbj923,2,500.0
pjxyqwbk562,2,400.0
pjxyqwbj069,2,445.0
pjxyqxbk411,2,331.0
pjxyqwbk548,2,0.0
pjxuqwbj470,2,458.0
pjxyqxbl747,2,510.0
pjxyqxbl746,2,331.0
pjxyqwbk559,2,380.0
pjxyqxbk047,2,336.0
pjxyqxbk032,2,416.0
pjxyqxbk036,2,390.0
pjxyqxbj869,2,575.0
pjxyqwbj927,2,510.0
pjxyqwbj902,2,0.0
pjxyqxbj921,2,0.0
pjxyqxbj922,2,481.0
pjxxxxbj907,2,458.0
pjxyqxbj854,2,568.0
pjxyqxbj861,2,427.0
pjxyqxbj910,2,376.0
pjxyqwbj914,2,411.0
pjxyqxbj864,2,342.0
pjxrqxbj983,2,476.0
pjxuqwbj947,2,516.0
pjxyqxbj868,2,0.0
pjxyqxbj955,2,501.0
pjxyqwbj905,2,0.0
pjxyqxbj914,2,473.0
pjxuqwbj937,2,394.0
pjxyqxbl735,2,479.0
pjxrqxbj990,2,436.0
pjxyqwbj966,2,431.0
pjxyqwbj932,2,447.0
pjxyqxbl757,2,328.0
pjxyqwbk547,2,362.0
pjxyqxbl779,2,331.0
pjxyqxbl745,2,413.0
pjxyqwbk542,2,350.0
pjxyqxbl750,2,462.0
pjxuqwbj473,2,514.0
pjxyqxbl774,2,421.0
pjxsqxbj840,2,517.0
pjxyqxbk573,1,454.0
pjxyqxbk346,1,464.0
pjxyqxbk657,1,445.0
pjxuqwbj639,1,406.0
pjxyqxbk803,1,421.0
pjxyqxbj198,2,570.0
pjxuqwbj739,2,418.0
pjxyqxbl738,2,0.0
pjxyqxbj188,2,530.0
pjxyqwbj548,2,508.0
pjxyqxbj187,2,459.0
pjxyqwbj535,2,459.0
pjxuqwbj734,2,355.0
pjxyqwbj540,2,314.0
pjxyqxbj173,2,475.0
pjxyqwbj534,2,484.0
pjxyqxbj165,2,0.0
pjxyqxbl752,2,388.0
