IDSERTAL(学号),LOGINTIME(刷卡时间),LOGINADDRESS(刷卡地点),LOGINSIGN((标识（1出0进）)LOGINSIGN),DOORCTRLCODE((控制器编号)),DOORCODE((门数))
pjwtqxbj984,2024-06-13 16:48:00,B校区-（宿舍区A）1号楼-1区121,0,418,1
pjxyqxbj106,2024-06-12 14:32:00,B校区-（宿舍区A）3号楼-2区323,0,415,1
pjxqzxbj984,2024-06-23 22:47:00,B校区-北大门-出入口-行人通道,0,293,1
pjxyqxbk159,2024-06-19 17:10:00,B校区-北大门-出入口-行人通道,0,293,2
pjxyqxbk047,2024-06-19 18:14:00,B校区-西门-南2,0,484,1
pjxyqwbj877,2024-06-27 08:55:00,B校区-（宿舍区A）4号楼-2区222,0,398,1
pjxyqwbj877,2024-06-25 08:43:00,B校区-（宿舍区A）4号楼-2区222,0,398,1
pjxyqwbj877,2024-06-25 10:27:00,B校区-（宿舍区A）4号楼-2区222,0,398,1
pjxyqwbj877,2024-06-06 11:08:00,B校区-（宿舍区A）4号楼-2区222,0,398,1
pjxyqwbj877,2024-06-20 14:05:00,B校区-（宿舍区A）4号楼-2区222,0,398,1
pjxsqxbj885,2024-06-19 08:36:00,B校区-（宿舍区A）4号楼-2区222,0,398,1
pjxsqxbj885,2024-06-28 14:38:00,B校区-（宿舍区A）4号楼-2区222,0,398,1
pjxsqxbj885,2024-06-23 16:26:00,B校区-（宿舍区A）4号楼-2区222,0,398,1
pjxsqxbj885,2024-06-23 16:40:00,B校区-（宿舍区A）4号楼-2区222,0,398,1
pjxsqxbj885,2024-06-29 15:58:00,B校区-（宿舍区A）4号楼-2区222,0,398,1
pjxsqxbj885,2024-06-29 16:32:00,B校区-（宿舍区A）4号楼-2区222,0,398,1
pjxsqxbj885,2024-06-20 18:41:00,B校区-（宿舍区A）4号楼-2区222,0,398,1
pjxyqwbj117,2024-05-14 09:02:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxuqwbj519,2024-05-18 09:41:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxuqwbj519,2024-05-19 11:00:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxuqwbj519,2024-05-20 09:30:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxuqwbj519,2024-05-25 10:49:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxuqwbj519,2024-05-23 09:04:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxyqwbj622,2024-05-19 08:25:00,B校区-（宿舍区A）1号楼-2区620,0,429,1
pjxuqwbj519,2024-05-30 10:01:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxuqwbj519,2024-05-27 10:31:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxuqwbj519,2024-05-28 09:58:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxuqwbj519,2024-05-24 10:46:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxuqwbj519,2024-05-26 09:44:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxuqwbj519,2024-05-29 09:41:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxuqwbj519,2024-06-02 09:52:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxuqwbj519,2024-05-28 09:58:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxyqwbj622,2024-06-08 08:14:00,B校区-（宿舍区A）1号楼-2区620,0,429,1
pjxuqwbj519,2024-05-31 09:35:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxyqxbj312,2024-06-08 18:02:00,B校区-A楼-A-419,0,257,1
pjxuqwbj519,2024-05-22 09:42:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxuqwbj519,2024-06-01 11:44:00,B校区-（宿舍区A）2号楼-2区323,0,426,1
pjxyqwbj877,2024-06-12 09:35:00,B校区-（宿舍区A）3号楼-1楼右进门,0,412,1
pjxyqwbj877,2024-06-28 14:26:00,B校区-（宿舍区A）4号楼-2区222,0,398,1
pjxyqwbj877,2024-06-28 14:46:00,B校区-（宿舍区A）4号楼-2区222,0,398,1
pjxyqwbj877,2024-06-28 15:34:00,B校区-（宿舍区A）4号楼-2区222,0,398,1
pjxyqxbl866,2024-06-21 17:51:00,B校区-（宿舍区A）3号楼-1区523,0,417,1
pjxyqxbl866,2024-06-21 18:49:00,B校区-（宿舍区A）3号楼-1区523,0,417,1
pjxyqxbl866,2024-06-21 19:03:00,B校区-（宿舍区A）3号楼-1区523,0,417,1
pjxyqxbl866,2024-06-23 19:34:00,B校区-（宿舍区A）3号楼-1区523,0,417,1
pjxyqxbl866,2024-06-20 13:17:00,B校区-（宿舍区A）3号楼-1区523,0,417,1
pjxyqxbl866,2024-06-20 18:28:00,B校区-（宿舍区A）3号楼-1区523,0,417,1
pjxyqwbj773,2024-05-22 17:41:00,B校区-（宿舍区A）1号楼-1区323,0,419,1
pjxyqwbj773,2024-05-24 19:59:00,B校区-（宿舍区A）1号楼-1区323,0,419,1
pjxyqwbj773,2024-05-24 20:09:00,B校区-（宿舍区A）1号楼-1区323,0,419,1
pjxyqwbj773,2024-05-21 18:10:00,B校区-（宿舍区A）1号楼-1区323,0,419,1
pjxyqwbj663,2024-06-13 09:23:00,B校区-东大门-出入口-北门车辆通道,0,291,1
pjxyqwbj663,2024-06-13 09:23:00,B校区-东大门-出入口-北门车辆通道,0,291,1
pjxyqxbk162,2024-06-21 07:29:00,B校区-东大门-出入口-北门车辆通道,0,291,1
pjxuqwbj581,2024-06-19 09:55:00,B校区-（宿舍区C）12号楼-2-307,0,302,1
pjxyqxbk319,2024-06-06 09:58:00,B校区-（宿舍区A）3号楼-2区323,0,415,1
pjxyqxbk319,2024-06-08 19:39:00,B校区-（宿舍区A）3号楼-2区323,0,415,1
pjxyqxbk974,2024-06-14 10:11:00,B校区-（宿舍区A）4号楼-2区523,0,386,1
pjxyqxbk513,2024-04-07 18:29:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqwbk710,2024-04-25 20:01:00,B校区-（宿舍区A）1号楼-1区620,0,422,1
pjxyqxbl866,2024-06-21 13:23:00,B校区-（宿舍区A）3号楼-1区523,0,417,1
pjxyqxbl866,2024-06-25 15:32:00,B校区-（宿舍区A）3号楼-1区523,0,417,1
pjxyqxbl866,2024-06-26 09:44:00,B校区-（宿舍区A）3号楼-1区523,0,417,1
pjxyqxbl866,2024-06-28 08:33:00,B校区-（宿舍区A）3号楼-1区523,0,417,1
pjxyqxbl866,2024-06-22 13:18:00,B校区-（宿舍区A）3号楼-1区523,0,417,1
pjxyqxbl866,2024-06-22 14:46:00,B校区-（宿舍区A）3号楼-1区523,0,417,1
pjxyqxbl866,2024-06-19 18:37:00,B校区-（宿舍区A）3号楼-1区523,0,417,1
pjxyqwbj877,2024-06-27 16:14:00,B校区-（宿舍区A）3号楼-1区523,0,417,1
pjxyqxbl866,2024-06-29 07:34:00,B校区-（宿舍区A）3号楼-1区523,0,417,1
pjxyqxbl866,2024-06-29 12:31:00,B校区-（宿舍区A）3号楼-1区523,0,417,1
pjxyqxbl866,2024-07-01 13:21:00,B校区-（宿舍区A）3号楼-1区523,0,417,1
pjxyqxbj370,2024-06-20 20:26:00,B校区-北大门-出入口-车通道,0,292,2
pjxyqwbj642,2024-06-20 21:31:00,B校区-北大门-出入口-行人通道,0,293,2
pjxyqwbj877,2024-06-27 15:52:00,B校区-（宿舍区A）3号楼-1区222,0,390,1
pjxyqwbk900,2025-07-14 16:47:00,B校区-西北门-出口-地铁口门禁1,0,440,2
pjxyqxbk958,2024-03-25 14:01:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk649,2024-03-26 13:48:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk958,2024-03-28 17:34:00,A校区-北大门-出入口-人行通道1,0,294,2
pjxrqxbj971,2024-03-23 17:58:00,B校区-E楼Ⅲ区-305层左,0,134,1
pjxrqxbj971,2024-03-23 18:51:00,B校区-E楼Ⅲ区-305层左,0,134,1
pjxrqxbj971,2024-03-25 12:04:00,B校区-E楼Ⅲ区-305层左,0,134,1
pjwtqxbj988,2024-04-05 21:24:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbj945,2024-04-03 12:24:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbk720,2024-04-01 12:17:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbj131,2024-03-26 13:56:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbj131,2024-04-07 08:48:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxuqwbj454,2024-03-27 17:58:00,A校区-北大门-出入口-人行通道1,0,294,2
pjxuqwbj454,2024-03-29 19:13:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxuqwbj454,2024-03-25 09:37:00,A校区-北大门-出入口-人行通道1,0,294,1
pjwtqxbj957,2024-03-31 09:49:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxyqxbj147,2024-03-31 08:21:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbj147,2024-03-31 08:29:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbk131,2024-04-07 20:37:00,B校区-（宿舍区A）4号楼-2区122,0,399,1
pjxuqwbj454,2024-03-28 13:27:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk368,2024-03-28 13:54:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbj371,2024-03-27 19:52:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbj371,2024-04-01 13:55:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbj371,2024-03-26 13:53:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbj371,2024-03-26 18:17:00,A校区-北大门-出入口-人行通道1,0,294,2
pjxrqxbj971,2024-03-25 16:26:00,B校区-E楼Ⅲ区-305层左,0,134,1
pjxyqxbk505,2024-04-09 09:36:00,B校区-（宿舍区A）4号楼-1区423,0,394,1
pjxyqwbj261,2024-04-05 08:43:00,B校区-西门-南1,0,481,1
pjxyqxbj371,2024-04-01 20:30:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbj371,2024-03-25 13:55:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk472,2024-03-25 18:13:00,B校区-西门-南1,0,481,1
pjxyqxbl964,2024-04-03 22:31:00,B校区-（宿舍区A）4号楼-1区423,0,394,1
pjxyqxbj861,2024-04-02 17:39:00,B校区-北大门-出入口-车通道,0,292,1
pjxyqwbj621,2024-04-01 17:39:00,A校区-北大门-出入口-人行通道1,0,294,2
pjwtqxbj957,2024-03-30 19:40:00,A校区-北大门-出入口-人行通道1,0,294,1
pjwtqxbj957,2024-03-30 19:41:00,A校区-北大门-出入口-人行通道1,0,294,1
pjwtqxbj957,2024-03-30 19:42:00,A校区-北大门-出入口-人行通道1,0,294,1
pjwtqxbj957,2024-03-30 19:43:00,A校区-北大门-出入口-人行通道1,0,294,1
pjwtqxbj957,2024-03-30 19:44:00,A校区-北大门-出入口-人行通道1,0,294,1
pjwtqxbj957,2024-03-30 19:44:00,A校区-北大门-出入口-人行通道1,0,294,1
pjwtqxbj957,2024-03-30 19:46:00,A校区-北大门-出入口-人行通道1,0,294,1
pjwtqxbj957,2024-03-30 19:48:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqwbj621,2024-03-30 21:14:00,A校区-北大门-出入口-人行通道1,0,294,2
pjxyqxbk555,2024-03-29 14:33:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk555,2024-03-26 09:12:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk555,2024-04-01 14:24:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk555,2024-03-30 09:15:00,A校区-北大门-出入口-人行通道1,0,294,1
pjxyqxbk555,2024-01-19 17:51:00,A校区-北大门-出入口-人行通道1,0,294,2
pjxyqxbk555,2024-03-09 17:06:00,A校区-北大门-出入口-人行通道1,0,294,2
pjxyqxbl766,2024-04-01 16:54:00,B校区-（宿舍区A）3号楼-1区423,0,392,1
pjxxzxkj997,2024-04-01 17:54:00,A校区-北大门-出入口-人行通道1,0,294,2
pjxyqxbl766,2024-03-26 14:31:00,B校区-（宿舍区A）3号楼-1区423,0,392,1
pjxyqxbl766,2024-03-26 15:43:00,B校区-（宿舍区A）3号楼-1区423,0,392,1
pjxyqxbl766,2024-03-26 18:01:00,B校区-（宿舍区A）3号楼-1区423,0,392,1
pjxyqxbl766,2024-03-25 13:18:00,B校区-（宿舍区A）3号楼-1区423,0,392,1
pjxyqxbl766,2024-03-25 15:46:00,B校区-（宿舍区A）3号楼-1区423,0,392,1
pjxyqxbl957,2024-03-28 11:26:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbl957,2024-03-22 14:27:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbk027,2024-03-22 14:36:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbk027,2024-03-22 14:36:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbj662,2024-03-22 16:02:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbj662,2024-03-22 16:52:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbk331,2024-03-26 08:24:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbl766,2024-03-28 17:19:00,B校区-（宿舍区A）3号楼-1区423,0,392,1
pjxyqxbl766,2024-03-28 18:18:00,B校区-（宿舍区A）3号楼-1区423,0,392,1
pjxyqxbl766,2024-03-27 21:33:00,B校区-（宿舍区A）3号楼-1区423,0,392,1
pjxyqwbj622,2024-03-27 08:24:00,B校区-（宿舍区A）1号楼-1区620,0,422,1
pjxyqxbk513,2024-03-14 11:21:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-13 17:42:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-13 20:00:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-15 10:08:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-10 15:09:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-08 17:48:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-08 17:57:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-08 18:01:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-08 18:39:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-08 20:17:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-13 13:44:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-17 16:53:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-11 09:54:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-17 18:46:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-17 21:10:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-15 12:00:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-15 13:46:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-15 13:52:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-15 14:42:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-12 09:44:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-12 10:24:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-12 11:54:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-12 13:07:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-19 13:01:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-19 13:25:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-19 14:03:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-11 21:19:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-18 09:51:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-18 09:58:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-18 12:49:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-20 13:40:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-20 15:25:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-20 15:58:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-19 20:35:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-19 20:52:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-21 15:13:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-21 15:23:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-19 08:08:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-21 18:07:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-15 08:17:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxuqwbj558,2024-04-03 14:19:00,A校区-东南门-出入口-车辆通道,0,287,1
pjxuqwbj558,2024-04-03 14:19:00,A校区-东南门-出入口-车辆通道,0,287,1
pjxuqwbj558,2024-04-03 14:19:00,A校区-东南门-出入口-车辆通道,0,287,1
pjxuqwbj558,2024-04-03 14:35:00,A校区-东南门-出入口-车辆通道,0,287,1
pjxuqwbj558,2024-04-03 14:48:00,A校区-东南门-出入口-车辆通道,0,287,1
pjxuqwbj558,2024-04-03 14:49:00,A校区-东南门-出入口-车辆通道,0,287,2
pjxuqwbj558,2024-04-03 15:04:00,A校区-东南门-出入口-车辆通道,0,287,1
pjxuqwbj558,2024-04-03 21:00:00,A校区-东南门-出入口-车辆通道,0,287,2
pjxuqwbj558,2024-04-05 20:09:00,A校区-东南门-出入口-车辆通道,0,287,2
pjxyqxbj588,2024-03-21 14:12:00,A校区-主楼-通院1区126,0,448,1
pjxyqxbj588,2024-03-21 14:38:00,A校区-主楼-通院1区126,0,448,1
pjxyqxbl957,2024-03-27 16:38:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbj533,2024-03-27 17:35:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbj533,2024-03-27 17:35:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbk331,2024-04-01 12:59:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbk513,2024-03-15 09:05:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-20 18:11:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-20 19:48:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-23 20:53:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-21 12:08:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-21 14:07:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-28 07:40:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-21 20:46:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-21 21:04:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-23 12:35:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-23 13:17:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-28 17:44:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-28 18:00:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-17 11:55:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-17 14:12:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-18 18:00:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-30 08:35:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-27 18:37:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-29 08:28:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-30 12:13:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-23 09:03:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqxbk513,2024-03-28 19:30:00,B校区-（宿舍区A）3号楼-1区323,0,385,1
pjxyqwbk747,2024-03-17 09:31:00,B校区-（宿舍区A）1号楼-1区620,0,422,1
pjxuqwbj558,2024-04-05 23:05:00,A校区-东南门-出入口-车辆通道,0,287,2
pjxuqwbj558,2024-04-05 23:06:00,A校区-东南门-出入口-车辆通道,0,287,1
pjxuqwbj558,2024-04-04 14:28:00,A校区-东南门-出入口-车辆通道,0,287,2
pjxuqwbj558,2024-04-04 17:43:00,A校区-东南门-出入口-车辆通道,0,287,2
pjxuqwbj558,2024-04-04 17:43:00,A校区-东南门-出入口-车辆通道,0,287,2
pjxuqwbj558,2024-04-04 17:44:00,A校区-东南门-出入口-车辆通道,0,287,2
pjxuqwbj558,2024-04-04 18:29:00,A校区-东南门-出入口-车辆通道,0,287,2
pjxuqwbj558,2024-04-04 19:45:00,A校区-东南门-出入口-车辆通道,0,287,1
pjxuqwbj558,2024-04-04 20:02:00,A校区-东南门-出入口-车辆通道,0,287,2
pjxuqwbj558,2024-04-04 20:11:00,A校区-东南门-出入口-车辆通道,0,287,2
pjxuqwbj558,2024-04-04 06:05:00,A校区-东南门-出入口-车辆通道,0,287,2
pjxuqwbj558,2024-04-04 06:06:00,A校区-东南门-出入口-车辆通道,0,287,1
pjxuqwbj558,2024-04-04 06:08:00,A校区-东南门-出入口-车辆通道,0,287,1
pjxuqwbj558,2024-04-04 06:11:00,A校区-东南门-出入口-车辆通道,0,287,1
pjxuqwbj558,2024-04-04 06:19:00,A校区-东南门-出入口-车辆通道,0,287,1
pjxyqxbk368,2024-04-02 08:42:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbj635,2024-03-31 12:07:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbj635,2024-04-04 00:03:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxuqwbj581,2024-04-03 14:08:00,B校区-（宿舍区C）12号楼-2-307,0,302,1
pjxuqwbj581,2024-04-04 08:48:00,B校区-（宿舍区C）12号楼-2-307,0,302,1
pjxyqxbk528,2024-04-03 08:53:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxuqwbj755,2024-04-03 11:13:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxuqwbj755,2024-04-04 11:44:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbk528,2024-03-27 08:41:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxuqwbj755,2024-03-27 11:25:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbk528,2024-04-03 11:54:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbj570,2024-04-03 20:57:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqwbj311,2024-03-22 16:37:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbk148,2024-03-27 09:53:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbj371,2024-03-23 09:00:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbl957,2024-03-27 09:01:00,A校区-西南门-出入口-人行通道2,0,23,1
pjxyqxbj520,2024-04-05 19:15:00,B校区-（宿舍区A）4号楼-1区423,0,394,1
pjxyqxbj371,2024-04-03 12:14:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbj371,2024-04-02 18:11:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbj371,2024-04-02 21:57:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbj371,2024-03-31 12:08:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbk331,2024-03-27 08:28:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbj043,2024-03-27 09:54:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbk331,2024-03-09 16:24:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbl957,2024-03-28 12:54:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbk331,2024-04-03 08:24:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbk331,2024-03-27 21:07:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbk331,2024-04-03 20:06:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbj154,2024-03-29 17:52:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbk680,2024-04-02 08:13:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbj154,2024-04-02 09:13:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbk680,2024-03-28 11:54:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbj154,2024-04-04 15:38:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbj154,2024-04-03 10:16:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbk155,2024-04-03 12:26:00,A校区-北大门-出入口-车辆通道1,0,295,1
pjxyqxbk155,2024-04-03 20:27:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxyqxbj154,2024-04-03 20:37:00,A校区-北大门-出入口-车辆通道1,0,295,2
pjxuqwbj558,2024-04-05 22:15:00,A校区-东南门-出入口-人行通道2,0,286,1
pjxuqwbj558,2024-04-05 22:19:00,A校区-东南门-出入口-人行通道2,0,286,2
